"","Provider.ID","HAI_1_SIR","HAI_1a_SIR","HAI_2_SIR","HAI_2a_SIR","HAI_3_SIR","HAI_4_SIR","HAI_5_SIR","HAI_6_SIR","COMP_HIP_KNEE","PSI_90_SAFETY"
"437",50407,NA,NA,1,NA,1,NA,NA,775,NA,73
"438",50411,1075,461,945,1350,240,NA,1255,1796,NA,98
"439",50414,634,371,346,818,805,NA,NA,1205,2333,97
"440",50417,NA,NA,1,1,NA,NA,NA,11779,NA,86
"441",50423,NA,NA,NA,NA,NA,NA,NA,942,NA,91
"442",50424,465,461,204,390,713,NA,601,1570,2193,79
"443",50425,305,190,1892,11956,1416,1762,429,804,NA,90
"444",50426,422,606,1,1,NA,NA,1062,741,NA,65
"445",50434,NA,NA,NA,NA,NA,NA,NA,NA,NA,86
"446",50438,211,456,274,848,274,1,536,922,2226,98
"447",50441,419,520,783,763,8172,1387,852,1115,2259,90
"448",50444,1040,393,234,290,333,737,437,587,2248,81
"449",50454,685,829,664,621,1860,1153,499,1359,2333,81
"450",50455,490,376,174,215,821,1,1406,1144,2270,81
"451",50457,1,1,403,420,NA,NA,1,958,192,74
"452",50464,258,304,219,174,188,848,1009,818,2476,91
"453",50468,1,1,312,1,NA,NA,15254,664,NA,81
"454",50471,1056,629,776,802,1428,NA,12452,1062,2333,78
"455",50481,475,413,463,654,1616,NA,1,1874,2215,63
"456",50485,832,552,708,650,855,8061,1041,1639,2226,105
"457",50488,1121,1128,512,737,1,NA,7921,7826,2259,90
"458",50492,402,453,744,1052,612,1475,406,1012,2355,103
"459",50496,1117,997,1326,1433,1603,NA,7883,1177,2281,83
"460",50498,1,NA,749,1,1487,NA,1,1942,2300,84
"461",50502,768,861,554,899,971,NA,740,1290,2215,46
"462",50503,780,1238,624,1,12518,1,1100,940,2281,77
"463",50506,1,1,1,1,945,NA,904,833,2270,70
"464",50510,606,528,1507,1606,957,NA,NA,770,NA,89
"465",50512,1,1,173,1,485,NA,NA,785,NA,103
"466",50515,596,557,809,868,8140,1,715,1308,NA,94
"467",50516,73,44,335,371,1262,420,148,1111,2281,108
"468",50517,426,1,1,1,1,1,618,1683,2237,76
"469",50523,309,529,547,1022,NA,NA,724,1124,2388,96
"470",50526,1899,1721,391,488,NA,NA,NA,817,NA,70
"471",50528,NA,NA,NA,NA,NA,NA,NA,557,NA,84
"472",50534,188,416,1,1,666,NA,1,517,2300,73
"473",50537,1,NA,1,NA,1,NA,NA,986,2377,95
"474",50541,719,371,12264,17343,1,NA,1,1204,NA,104
"475",50543,NA,NA,NA,NA,NA,NA,744,1,NA,84
"476",50545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",50546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",50548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",50549,255,236,263,171,NA,NA,1458,1136,2248,85
"480",50551,532,541,810,1178,11858,1,851,1359,2259,87
"481",50552,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"482",50557,179,1,779,1643,1462,617,931,1542,2322,103
"483",50561,229,257,268,1,448,NA,1,1357,NA,91
"484",50567,575,445,388,514,1456,NA,781,993,2300,125
"485",50568,1,NA,1,NA,1,NA,NA,135,2300,76
"486",50570,358,518,812,960,1,1412,1313,408,2410,68
"487",50573,270,1,244,248,1110,NA,608,830,2270,75
"488",50575,1036,1522,1,1,NA,NA,NA,530,2281,88
"489",50580,1,1,829,1191,NA,NA,NA,1995,NA,65
"490",50581,638,489,126,181,1047,NA,635,649,2388,61
"491",50586,1,1,1,1,NA,NA,NA,473,NA,66
"492",50588,516,1,595,554,1727,NA,NA,1343,2333,88
"493",50589,1,NA,1,1,NA,NA,NA,351,2237,81
"494",50590,372,305,1,1,657,NA,1144,1019,2193,101
"495",50597,441,446,769,1025,12112,NA,489,1010,2300,86
"496",50599,384,484,532,561,1667,8298,1326,947,2333,107
"497",50603,725,891,561,626,1714,836,1,1178,2281,86
"498",50604,917,959,849,981,8215,NA,1,1066,NA,96
"499",50608,NA,NA,1,NA,NA,NA,NA,1214,2344,91
"500",50609,603,240,666,585,531,442,686,1054,NA,80
"501",50616,1,1,137,1,1460,NA,NA,7921,2311,71
"502",50624,877,1165,460,858,627,NA,1,1238,2322,83
"503",50625,394,348,564,685,1271,8299,826,1314,2204,116
"504",50633,758,NA,302,NA,NA,NA,NA,711,2237,90
"505",50636,644,442,108,443,779,NA,NA,1496,2281,80
"506",50641,359,1,1,1,NA,NA,NA,379,NA,79
"507",50663,1337,7826,1,1,NA,NA,8468,467,NA,68
"508",50668,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"509",50674,506,417,1119,1754,1,8661,1444,1304,NA,96
"510",50677,1134,714,324,776,182,NA,1154,1339,NA,79
"511",50678,1,1,1,1,161,1,995,634,2226,85
"512",50684,1722,NA,1,1,NA,NA,NA,8144,2281,87
"513",50686,508,534,333,144,832,1267,499,1586,NA,102
"514",50688,1,NA,1,1,1466,NA,1,1083,2311,80
"515",50689,482,811,8234,11921,575,NA,NA,1558,2281,93
"516",50690,691,540,584,1105,485,NA,1,1796,NA,88
"517",50696,546,527,955,854,1611,NA,479,979,2226,91
"518",50697,NA,NA,NA,NA,NA,NA,NA,NA,NA,91
"519",50701,105,1,1,1,711,881,828,1667,2259,84
"520",50704,395,466,1256,1,NA,NA,628,1450,2270,82
"521",50708,NA,NA,1,NA,NA,NA,NA,1,2204,60
"522",50709,1059,803,239,383,NA,NA,7839,875,2300,73
"523",50710,694,1,367,726,773,NA,12139,1276,NA,95
"524",50714,NA,NA,1,NA,NA,NA,NA,1,2259,72
"525",50717,332,NA,NA,NA,NA,NA,727,109,NA,87
"526",50723,214,1,394,714,565,750,1,1162,NA,84
"527",50724,516,1296,695,960,NA,NA,NA,643,2270,99
"528",50726,NA,NA,NA,NA,NA,NA,NA,NA,2281,81
"529",50727,8552,8804,157,1,NA,NA,319,1249,NA,88
"530",50732,907,1404,425,1,667,NA,NA,1294,NA,89
"531",50735,364,628,1,1,1680,NA,1244,875,NA,93
"532",50736,1534,1782,1,1,NA,NA,NA,1064,NA,89
"533",50737,485,718,902,933,1,NA,1701,1657,NA,91
"534",50738,938,830,1,1,NA,NA,NA,390,NA,82
"535",50739,761,788,824,893,1,NA,484,748,2377,58
"536",50740,1306,1154,222,280,1,NA,NA,8461,2281,76
"537",50742,1507,1167,1070,1063,NA,NA,1680,8179,2270,88
"538",50744,1680,1943,440,992,NA,NA,1,661,NA,85
"539",50745,NA,NA,883,NA,NA,NA,NA,1252,2259,85
"540",50746,809,388,1518,7874,1,NA,1345,1072,NA,124
"541",50747,12183,NA,1,1,NA,NA,NA,667,NA,81
"542",50748,611,793,1292,7852,620,NA,8071,1194,NA,86
"543",50751,NA,NA,NA,NA,NA,NA,NA,NA,NA,87
"544",50754,NA,NA,NA,NA,NA,NA,NA,NA,NA,92
"545",50755,536,484,1,1,NA,NA,487,1592,2270,65
"546",50757,1160,874,1142,1142,NA,NA,14710,1750,2300,68
"547",50758,8594,NA,361,788,NA,NA,NA,1547,NA,73
"548",50760,1,1,637,1016,941,NA,865,1267,NA,85
"549",50761,847,336,447,645,504,1,12211,1188,2344,118
"550",50763,1,NA,1,NA,NA,NA,NA,1501,NA,55
"551",50764,768,742,567,861,542,NA,1084,1685,2248,49
"552",50765,1,1,733,419,NA,NA,NA,1609,NA,90
"553",50766,NA,NA,1,NA,NA,NA,NA,NA,2300,87
"554",50767,755,1,1425,8701,454,NA,1,1113,NA,88
"555",50769,NA,NA,NA,NA,NA,NA,NA,169,159,69
"556",50770,1694,1222,541,321,933,NA,533,535,2259,58
"557",50771,475,565,1,1,NA,NA,NA,1,NA,91
"558",50772,310,341,756,1287,1063,929,1,580,NA,74
"559",50773,1004,880,292,1,NA,NA,NA,1179,NA,95
"560",50775,1,1,323,1,717,NA,810,1134,2322,72
"561",50776,1030,NA,439,1,NA,NA,500,335,NA,80
"562",50777,831,720,1356,905,8525,NA,506,1086,NA,86
"563",50778,386,451,159,184,NA,NA,409,466,NA,88
"564",50779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",50780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",50781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",51300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",51301,NA,NA,NA,NA,NA,NA,NA,425,NA,NA
"569",51302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",51303,NA,NA,NA,NA,NA,NA,NA,NA,2421,NA
"571",51304,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"572",51305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",51306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",51307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",51308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",51309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",51310,NA,NA,506,NA,NA,NA,NA,1084,2322,NA
"578",51311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",51312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",51314,NA,NA,NA,NA,NA,NA,NA,717,NA,NA
"581",51315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",51316,NA,NA,NA,NA,NA,NA,NA,1,2333,NA
"583",51317,NA,NA,1,NA,NA,NA,NA,438,NA,NA
"584",51318,NA,NA,491,NA,NA,NA,NA,1,2259,NA
"585",51319,NA,NA,1,NA,NA,NA,NA,1,2248,NA
"586",51320,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"587",51321,NA,NA,1,NA,NA,NA,NA,1,2259,NA
"588",51323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",51324,NA,NA,NA,NA,NA,NA,NA,401,2281,NA
"590",51325,NA,NA,NA,NA,NA,NA,NA,1343,2322,NA
"591",51326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592",51327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593",51328,NA,NA,NA,NA,NA,NA,NA,1421,2443,NA
"594",51329,1,NA,1,NA,NA,NA,NA,8409,2300,NA
"595",51330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",51331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",51332,NA,NA,1,NA,NA,NA,NA,533,2322,NA
"598",51333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",51334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",51335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",53300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",53301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",53302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",53303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",53304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",53305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",53306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",53308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609",53309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610",53310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",53311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",60001,540,1439,481,334,1848,8186,474,699,2377,88
"613",60003,214,322,425,843,387,NA,900,542,2259,94
"614",60004,1,1,1,1,1899,NA,NA,722,2248,87
"615",60006,1872,NA,867,NA,1801,NA,NA,469,2259,77
"616",60008,NA,NA,1810,NA,NA,NA,NA,1095,2366,79
"617",60009,419,314,327,148,987,1217,1048,1744,2237,117
"618",60010,1,1,202,433,361,NA,515,946,181,61
"619",60011,1077,1175,1025,817,7837,NA,426,1000,NA,112
"620",60012,1,1,449,407,597,NA,579,1590,2226,80
"621",60013,438,642,752,639,1017,NA,NA,1430,2248,69
"622",60014,753,815,231,180,301,1,725,1426,2322,103
"623",60015,664,621,811,835,506,NA,298,1461,2388,104
"624",60016,NA,NA,1,NA,988,NA,NA,733,2237,69
"625",60020,534,251,486,101,7954,1,644,568,2322,110
"626",60022,87,1,282,386,438,NA,1318,1033,2237,98
"627",60023,338,590,409,411,1,1,780,624,181,117
"628",60024,674,547,336,338,736,1050,263,1009,2355,111
"629",60027,578,666,1859,8229,1423,NA,631,1135,2259,107
"630",60028,323,207,320,116,1259,8016,208,1124,2215,116
"631",60030,1,NA,1,1,8766,7865,NA,968,2248,84
"632",60031,696,612,852,1271,1642,1598,428,1032,2259,88
"633",60032,172,295,1057,7831,1963,8057,499,1159,2399,76
"634",60034,731,569,786,920,1661,1,1078,1085,2248,82
"635",60036,NA,NA,NA,NA,NA,NA,NA,544,2270,97
"636",60043,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"637",60044,NA,NA,NA,NA,NA,NA,NA,1,2270,91
"638",60049,NA,NA,971,NA,NA,NA,NA,1891,2215,69
"639",60054,1,NA,230,840,452,NA,NA,1032,2344,102
"640",60064,1,1,415,449,466,NA,1035,1014,2300,67
"641",60065,1039,1073,397,813,624,NA,1,943,2432,85
"642",60071,NA,NA,NA,NA,NA,NA,NA,1720,2322,80
"643",60075,1,NA,635,1,NA,NA,NA,333,2270,100
"644",60076,NA,NA,NA,NA,NA,NA,NA,1,2333,93
"645",60096,NA,NA,1,NA,NA,NA,NA,938,2322,90
"646",60100,1,1,322,217,8049,NA,675,1401,2333,79
"647",60103,1,NA,1853,NA,NA,NA,NA,1,2248,64
"648",60104,487,356,1424,1820,814,NA,NA,1286,2454,73
"649",60107,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"650",60112,529,412,311,308,374,1,998,1206,2421,75
"651",60113,264,489,1053,8195,452,534,618,909,2226,85
"652",60114,650,1,443,735,749,1075,1,1454,2487,99
"653",60116,162,1,532,452,1339,1498,952,1354,2300,108
"654",60117,NA,NA,NA,NA,NA,NA,NA,NA,2237,83
"655",60118,NA,NA,NA,NA,NA,NA,NA,1,2259,81
"656",60119,287,638,546,1565,1,NA,1,1231,2281,83
"657",60124,NA,NA,1,NA,NA,NA,NA,1,2226,86
"658",60125,753,NA,1,NA,NA,NA,NA,820,2281,90
"659",60126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",61300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",61301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",61302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",61303,NA,NA,NA,NA,NA,NA,NA,1685,NA,NA
"664",61304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",61305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",61306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",61307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",61308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",61309,NA,NA,NA,NA,NA,NA,NA,NA,2355,NA
"670",61310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",61311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",61312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",61313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",61314,NA,NA,NA,NA,NA,NA,NA,NA,2281,NA
"675",61315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",61316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",61317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",61318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",61319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",61320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",61321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",61322,NA,NA,NA,NA,NA,NA,NA,NA,2355,NA
"683",61323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",61324,NA,NA,NA,NA,NA,NA,NA,865,2226,NA
"685",61325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",61326,NA,NA,NA,NA,NA,NA,NA,NA,2322,NA
"687",61327,NA,NA,1,NA,NA,NA,NA,1,2366,NA
"688",61328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",63301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",70002,474,396,680,767,1720,397,596,1063,2237,94
"691",70003,1,NA,1040,NA,NA,NA,NA,7909,2237,109
"692",70004,NA,NA,1,NA,NA,NA,NA,282,2281,94
"693",70005,225,133,633,744,606,NA,1149,776,2281,104
"694",70006,653,481,1043,1309,1726,834,1,1037,2322,95
"695",70007,517,829,431,329,439,NA,1,1211,2311,88
"696",70008,1705,NA,307,NA,NA,NA,NA,1139,2432,84
"697",70010,722,179,501,552,497,12044,966,948,2465,117
"698",70011,331,491,447,1,893,NA,11803,1800,2281,75
"699",70012,1961,1,1,1,NA,NA,NA,1074,NA,115
"700",70016,8124,8207,1272,992,7962,NA,1865,1151,2248,90
"701",70017,214,1,344,311,1580,NA,12125,1625,2366,71
"702",70018,147,574,647,773,7832,NA,1,799,2182,98
"703",70019,457,809,446,885,NA,NA,NA,1228,2248,77
"704",70020,358,1,579,601,7997,NA,997,479,2531,107
"705",70021,840,NA,577,1392,NA,NA,NA,583,2377,83
"706",70022,870,797,530,456,758,856,966,1050,2465,121
"707",70024,284,1,285,1,669,NA,1,1188,2388,63
"708",70025,758,476,937,1026,1490,828,948,1073,2454,120
"709",70027,236,409,377,431,1502,7848,1,874,2399,131
"710",70028,189,1,401,223,530,NA,1150,1044,2377,94
"711",70029,1,1,311,1,901,NA,886,721,2311,73
"712",70031,1,NA,1,1,1,NA,NA,242,2311,95
"713",70033,556,191,453,119,799,1998,1172,493,2344,189
"714",70034,250,1,1245,546,8163,NA,334,1339,2300,110
"715",70035,792,827,608,645,988,NA,196,757,2410,136
"716",70036,1251,801,562,229,1665,625,468,1153,2377,77
"717",70038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",70039,NA,NA,976,NA,NA,NA,NA,1748,NA,88
"719",70040,NA,NA,NA,NA,NA,NA,NA,1,NA,88
"720",73300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",80001,524,367,630,636,1992,1783,1215,1012,192,94
"722",80003,211,1,1,1,1564,NA,NA,907,NA,58
"723",80004,600,550,391,368,1222,1256,1315,896,2377,70
"724",80006,916,1,454,1,1,NA,15339,1219,2237,61
"725",80007,463,358,782,1036,249,NA,845,1973,181,81
"726",80009,319,1,319,594,8778,NA,NA,1149,2322,87
"727",83300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",90001,1039,656,1139,1186,631,NA,1414,813,2322,126
"729",90003,1533,1870,369,1,1,NA,740,163,NA,128
"730",90004,631,499,369,389,869,NA,526,859,2248,138
"731",90005,667,423,663,518,517,12332,482,566,2215,101
"732",90006,297,1,949,1005,1710,NA,668,506,2443,109
"733",90008,1,1,362,1,NA,NA,8009,573,NA,74
"734",90011,1168,802,915,935,736,1253,1356,1465,2333,125
"735",93300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",100001,8336,8036,696,657,895,8467,12445,1437,2311,114
"737",100002,473,229,466,943,1267,677,8129,614,2215,81
"738",100006,401,403,743,714,439,607,430,1020,2270,82
"739",100007,326,295,429,408,1137,454,738,737,2248,98
"740",100008,792,711,469,838,775,8502,858,725,2204,111
"741",100009,1815,7963,284,324,8417,865,1759,887,2333,138
"742",100012,636,682,567,564,8322,422,917,1286,2204,115
"743",100014,513,1002,563,1,8386,NA,1,1746,2322,143
"744",100017,982,792,1193,1069,878,1087,707,483,2281,92
"745",100018,238,1,601,339,1403,1,1104,764,2270,73
"746",100019,309,309,713,713,807,700,1791,962,2300,83
"747",100022,703,598,726,831,1116,1,8361,892,2259,143
"748",100023,155,1,411,810,7857,NA,435,588,2311,67
"749",100025,332,448,234,140,1114,12534,991,763,2259,86
"750",100026,981,1171,673,655,357,NA,1275,712,2421,71
"751",100028,1,1,1,1,360,NA,711,1209,2248,70
"752",100029,997,1008,1272,1362,364,NA,1833,914,NA,64
"753",100030,1,1,478,538,1989,NA,1771,1176,2204,80
"754",100032,801,662,811,964,1187,474,1749,977,2399,103
"755",100034,545,276,717,454,1002,NA,8248,503,2259,70
"756",100035,1257,1167,897,912,1489,1,1277,1166,2226,88
"757",100038,500,527,690,690,681,1098,1180,774,2281,90
"758",100039,450,451,996,1070,705,1,745,556,2333,109
"759",100040,338,1,758,209,797,385,1481,1109,2281,73
"760",100043,300,1,84,1,NA,NA,813,996,2344,63
"761",100044,459,240,541,468,626,740,7822,1060,2281,93
"762",100045,422,1,674,624,463,NA,511,1007,2237,67
"763",100046,361,363,343,326,1,NA,1175,250,2322,69
"764",100047,838,650,442,1019,NA,NA,NA,1296,2355,102
"765",100048,NA,NA,NA,NA,NA,NA,NA,909,NA,88
"766",100049,431,1,239,602,1,NA,1,555,2366,107
"767",100050,17265,17407,269,301,8776,NA,8690,1484,NA,57
"768",100051,1499,901,482,627,383,11998,8256,1367,2377,115
"769",100052,299,270,695,429,1199,1,1304,1036,2237,74
"770",100053,170,208,674,999,1,1,1513,786,NA,64
"771",100054,1,NA,512,1618,NA,NA,NA,631,2215,58
"772",100055,1,1,1,1,NA,NA,1,899,2311,98
"773",100057,89,1,512,154,406,NA,289,958,2215,91
"774",100062,929,401,306,519,906,NA,8146,1365,2226,66
"775",100063,519,281,214,206,1,NA,1443,509,2281,79
"776",100067,263,129,332,350,667,554,532,1148,2355,141
"777",100068,742,729,288,199,637,NA,1726,1138,2237,70
"778",100069,761,806,506,791,538,NA,1,1126,2410,97
"779",100070,262,308,413,781,1008,NA,8047,900,2281,85
"780",100071,1075,971,347,407,674,1,7853,758,2333,87
"781",100072,445,401,173,115,1,NA,1,1237,2311,106
"782",100073,187,223,283,369,187,NA,687,1312,2215,100
"783",100075,526,650,588,758,694,838,938,1205,2399,89
"784",100077,274,270,1,1,1979,NA,1356,1392,2226,99
"785",100080,793,743,445,632,1103,NA,1296,611,2333,92
"786",100081,NA,NA,NA,NA,NA,NA,NA,7914,NA,80
"787",100084,375,492,835,616,431,NA,1512,915,2259,71
"788",100086,241,123,154,177,958,NA,1,417,2215,101
"789",100087,771,888,912,1636,622,688,535,972,2193,63
"790",100088,799,749,676,754,1772,1069,989,944,2237,90
"791",100090,472,355,354,412,1363,NA,1511,1209,2215,109
"792",100092,385,1,276,505,1192,NA,679,593,2215,69
"793",100093,786,930,820,879,1034,1952,425,761,2237,92
"794",100099,275,489,473,854,1994,NA,NA,603,NA,75
"795",100102,NA,NA,1,1,NA,NA,NA,270,NA,72
"796",100105,389,390,511,304,718,NA,1873,849,2259,102
"797",100106,NA,NA,1,NA,NA,NA,NA,NA,2322,86
"798",100107,585,1,392,528,NA,NA,NA,441,2300,78
"799",100109,631,1682,60,1,362,NA,1726,1450,2204,89
"800",100110,1261,1282,652,795,196,568,14854,811,2410,79
"801",100113,485,392,881,822,616,1,1052,1044,2410,79
"802",100117,981,1277,1088,1827,7890,NA,11747,1869,2259,64
"803",100118,449,385,885,1935,1,NA,7977,1573,2215,75
"804",100121,416,998,426,562,NA,NA,NA,608,2311,86
"805",100122,1,1,1,1,923,NA,710,936,NA,71
"806",100124,407,NA,221,1,NA,NA,NA,966,2259,90
"807",100125,858,900,149,1,1398,NA,8401,817,NA,90
"808",100126,531,523,157,1,1,NA,798,1134,2237,79
"809",100127,403,247,326,521,547,536,901,903,2281,82
"810",100128,755,647,670,599,1214,1567,8074,947,2270,149
"811",100130,1443,875,1978,1881,NA,NA,NA,1,NA,89
"812",100131,55,1,140,66,8156,NA,884,717,2311,61
"813",100132,300,1,134,1,525,NA,1819,826,2259,66
"814",100134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815",100135,279,424,826,1172,857,8465,741,578,2300,61
"816",100137,838,1279,375,304,399,1,496,553,2182,80
"817",100140,1480,NA,372,NA,1693,NA,NA,649,NA,93
"818",100142,NA,NA,1,1,NA,NA,NA,903,2259,85
"819",100150,326,1,562,798,8313,NA,NA,888,2344,124
"820",100151,614,318,343,283,942,1,1005,803,2311,78
"821",100154,563,538,703,293,1778,8779,416,490,2281,87
"822",100156,NA,NA,341,795,1,NA,NA,1416,2333,91
"823",100157,905,457,513,432,1458,646,1211,1072,2344,60
"824",100161,7917,1136,573,555,1354,NA,537,614,2237,75
"825",100166,1263,950,279,1,1,NA,1,899,2259,55
"826",100167,814,697,107,101,109,531,497,662,2237,70
"827",100168,211,91,467,569,1879,1,1942,1008,2248,132
"828",100173,370,132,447,295,11815,1340,444,686,2193,112
"829",100175,NA,NA,1,NA,NA,NA,NA,435,NA,79
"830",100176,544,458,200,257,1,NA,1,578,2237,82
"831",100177,1,1,733,1130,1,NA,1244,831,2270,68
"832",100179,809,769,989,1315,1494,538,8333,1106,2410,66
"833",100180,721,339,220,332,1747,1223,8203,1035,2311,79
"834",100181,7913,17233,1149,1075,NA,NA,17180,1125,2204,74
"835",100183,1,1,387,270,1,NA,923,640,2259,61
"836",100187,333,348,318,354,1025,885,161,541,2226,62
"837",100189,471,560,1,1,291,310,436,661,NA,56
"838",100191,658,709,92,1,331,1,431,1123,2270,74
"839",100200,333,704,657,327,1526,1,12072,514,2259,79
"840",100204,7970,8170,1406,1981,976,7869,1778,1125,2344,64
"841",100206,742,1,417,1,1649,NA,NA,730,2259,96
"842",100209,1,1,1,1,1,NA,369,44,2388,68
"843",100211,1,1,1,1,NA,NA,NA,609,NA,92
"844",100212,262,311,420,437,1756,1,932,721,2204,75
"845",100213,8039,1856,780,1163,1125,NA,1336,1402,2193,70
"846",100217,395,582,1997,1044,1054,NA,1,1032,2443,80
"847",100220,903,729,309,155,1799,NA,477,1540,2344,102
"848",100223,412,479,66,99,1,NA,558,161,2215,76
"849",100224,826,1,1,1,718,NA,7993,816,2322,70
"850",100226,208,1,70,1,298,1,642,934,2454,64
"851",100228,232,127,275,214,1042,NA,788,1879,2248,80
"852",100230,661,1276,652,954,1070,NA,783,718,NA,96
"853",100231,709,430,702,786,1898,NA,322,790,2432,67
"854",100232,627,1,199,1,8705,NA,693,666,2270,89
"855",100234,979,1469,195,1,NA,NA,NA,842,2259,97
"856",100236,525,281,114,156,229,NA,7832,1430,2281,80
"857",100238,456,487,269,222,1451,NA,8094,1252,2355,69
"858",100240,NA,NA,NA,NA,NA,NA,NA,NA,NA,87
"859",100242,224,324,200,589,1,1,926,418,2281,75
"860",100243,772,236,356,288,1414,1,1558,991,2270,71
"861",100244,1096,507,614,431,592,NA,305,1153,2322,100
"862",100246,445,326,176,204,817,NA,1617,1064,2281,79
"863",100248,NA,1077,NA,123,NA,NA,7845,835,2476,88
"864",100249,291,630,1301,8324,384,NA,NA,463,2182,106
"865",100252,553,460,1,1,1658,NA,NA,785,2421,89
"866",100253,1,1,1,1,1,NA,1,226,2270,74
"867",100254,1550,557,365,831,1,1,1461,550,2248,92
"868",100255,1417,841,240,1,1702,NA,NA,499,2443,98
"869",100256,1024,1046,815,964,290,NA,1855,1498,2182,68
"870",100258,270,231,274,309,713,1,1179,408,2193,63
"871",100259,634,621,1,1,1203,NA,1493,1482,2300,95
"872",100260,329,449,560,412,293,NA,468,878,2311,73
"873",100264,534,615,389,526,695,NA,11842,1769,2333,59
"874",100265,150,232,264,292,307,1,1547,1076,2344,78
"875",100266,1217,NA,555,NA,1010,NA,NA,789,2237,86
"876",100267,NA,NA,1,NA,388,NA,NA,809,2300,64
