"","Provider.ID","MORT_30_AMI_score","MORT_30_CABG_score","MORT_30_COPD_score","MORT_30_HF_score","MORT_30_PN_score","MORT_30_STK_score","PSI_4_SURG_COMP_score"
"2930",330229,NA,NA,2515,1,186,NA,NA
"2931",330231,1824,NA,1882,2665,1209,1577,NA
"2932",330232,2105,NA,1017,539,909,1934,NA
"2933",330233,2678,NA,582,787,566,214,2176
"2934",330234,1376,750,108,1086,1005,1005,1587
"2935",330235,267,NA,1128,1616,1991,2636,NA
"2936",330236,1626,1934,1932,2651,2735,1228,1339
"2937",330238,NA,NA,2305,2464,506,NA,NA
"2938",330239,2701,NA,775,1432,1385,2418,NA
"2939",330240,NA,NA,1905,2229,2063,2027,NA
"2940",330241,909,1824,1416,1917,2196,2025,2137
"2941",330245,1048,498,1608,2084,2177,2515,1914
"2942",330246,2387,NA,949,164,1053,2324,1197
"2943",330250,1748,1478,1778,1809,2469,728,1011
"2944",330259,995,NA,1424,1060,2009,723,2161
"2945",330261,2594,NA,640,1075,1935,338,1465
"2946",330264,1453,NA,1676,2024,2571,766,1522
"2947",330265,NA,NA,2046,2259,308,NA,NA
"2948",330267,820,NA,1192,1942,2328,614,1309
"2949",330268,NA,NA,2515,2387,186,NA,NA
"2950",330270,NA,NA,NA,NA,NA,NA,3022
"2951",330273,130,NA,1366,1523,1972,405,1259
"2952",330276,1824,NA,539,164,885,1257,NA
"2953",330277,2432,NA,744,1247,1585,288,NA
"2954",330279,1328,488,1060,1599,1766,1306,2132
"2955",330285,1048,2582,395,1515,1461,1589,1924
"2956",330286,1623,2194,2401,2309,92,1380,2005
"2957",330304,1216,NA,1665,2009,94,1348,751
"2958",330306,1053,NA,1644,1578,2301,1460,1789
"2959",330307,521,NA,318,462,1534,462,NA
"2960",330331,710,NA,1441,1998,2605,993,1713
"2961",330332,450,NA,1445,1935,2091,1247,1629
"2962",330340,2105,NA,575,1066,1559,164,NA
"2963",330350,792,NA,710,1521,1156,348,NA
"2964",330353,328,NA,1589,1395,2506,826,772
"2965",330372,245,NA,703,1099,1755,1048,NA
"2966",330385,NA,NA,NA,1112,2246,NA,NA
"2967",330386,423,NA,750,925,1492,2387,NA
"2968",330387,NA,NA,NA,NA,NA,NA,NA
"2969",330393,2243,1228,1247,2587,2691,1897,552
"2970",330394,1909,431,1562,2282,2442,1473,1572
"2971",330395,2088,NA,905,847,1998,130,1817
"2972",330396,2105,NA,2355,2176,2623,2355,NA
"2973",330397,1640,NA,1905,2063,2355,NA,NA
"2974",330399,1478,NA,2450,2404,256,1959,NA
"2975",330401,1225,NA,1825,1921,2360,995,901
"2976",330403,NA,NA,NA,NA,NA,NA,NA
"2977",330405,NA,NA,NA,NA,NA,NA,NA
"2978",330406,NA,NA,NA,NA,NA,NA,NA
"2979",330408,NA,NA,NA,NA,NA,NA,NA
"2980",330409,NA,NA,NA,NA,NA,NA,NA
"2981",331301,NA,NA,NA,NA,1577,NA,NA
"2982",331302,NA,NA,1769,1796,2568,NA,NA
"2983",331303,NA,NA,1215,NA,NA,NA,NA
"2984",331304,NA,NA,NA,NA,2209,NA,NA
"2985",331305,NA,NA,1547,NA,1215,NA,NA
"2986",331306,NA,NA,NA,1391,2105,NA,NA
"2987",331307,NA,NA,NA,NA,NA,NA,NA
"2988",331309,NA,NA,NA,NA,1670,NA,NA
"2989",331310,NA,NA,1610,1547,2340,NA,NA
"2990",331311,NA,NA,2176,2404,658,NA,NA
"2991",331312,NA,NA,1610,1882,2063,NA,NA
"2992",331313,NA,NA,2650,1347,640,NA,NA
"2993",331314,NA,NA,1704,1478,2665,NA,NA
"2994",331315,NA,NA,1854,1959,2515,NA,NA
"2995",331316,NA,NA,2063,2063,357,NA,NA
"2996",331317,1215,NA,2355,2582,566,1112,NA
"2997",331318,NA,NA,NA,NA,NA,NA,NA
"2998",331319,1610,NA,2432,2432,214,1167,NA
"2999",333301,NA,NA,NA,NA,NA,NA,NA
"3000",340001,1840,652,2386,2621,442,2222,848
"3001",340002,504,2121,2604,496,761,46,582
"3002",340003,NA,NA,905,267,1585,2194,NA
"3003",340004,1040,2088,1594,2101,2462,1306,1249
"3004",340008,225,NA,1053,1616,1411,205,NA
"3005",340010,245,NA,1773,1860,2373,1213,1224
"3006",340013,2246,NA,1151,1086,1626,471,NA
"3007",340014,1968,852,2441,2584,540,2320,1887
"3008",340015,1032,NA,1075,1313,2264,1295,1322
"3009",340016,1215,NA,1093,614,1187,2046,1494
"3010",340017,488,NA,1388,1676,2304,894,587
"3011",340020,2305,NA,1240,1265,1615,471,1724
"3012",340021,385,NA,1636,1870,2353,900,1310
"3013",340023,1670,NA,2636,606,1629,2582,1000
"3014",340024,1704,NA,988,995,1583,277,NA
"3015",340027,918,NA,1585,1916,2116,728,1720
"3016",340028,2346,669,2559,2766,388,1999,2171
"3017",340030,2066,1328,1313,2584,2032,1667,1535
"3018",340032,1757,614,2268,2473,500,1982,903
"3019",340037,NA,NA,348,2515,683,2154,NA
"3020",340039,413,NA,1802,1564,2462,816,946
"3021",340040,219,1897,2195,344,232,2657,1681
"3022",340041,2088,NA,1040,63,1641,245,934
"3023",340042,2387,NA,1468,1322,2180,728,947
"3024",340047,1988,1021,1295,2111,2528,1998,544
"3025",340049,NA,NA,NA,NA,NA,NA,NA
"3026",340050,1348,1257,2289,2269,2367,1045,2135
"3027",340051,480,NA,488,787,1716,214,853
"3028",340053,1351,539,1748,2262,2250,1748,923
"3029",340060,2387,NA,891,1156,1757,2355,NA
"3030",340061,1269,2582,728,1914,1867,1460,1767
"3031",340064,NA,NA,664,582,2167,2515,NA
"3032",340068,2176,NA,1277,1012,1503,235,1469
"3033",340069,103,1661,2036,290,2557,2417,1264
"3034",340070,792,NA,1319,1740,2141,949,1813
"3035",340071,1824,NA,1782,1661,1975,277,NA
"3036",340073,2623,NA,1328,834,1416,196,1337
"3037",340075,119,NA,1313,1025,2236,365,530
"3038",340084,NA,NA,1610,1215,2340,NA,NA
"3039",340085,NA,NA,2701,2714,703,2288,NA
"3040",340087,NA,NA,328,413,1228,2105,NA
"3041",340090,365,NA,1858,1947,2171,2749,1496
"3042",340091,2262,703,2309,449,653,2652,1665
"3043",340096,1301,NA,2543,2650,942,2418,NA
"3044",340097,2209,NA,852,894,1600,2229,NA
"3045",340098,1424,1,1787,2180,2652,1611,1691
"3046",340099,1905,NA,440,1000,1608,256,NA
"3047",340106,1431,NA,2665,214,2582,1514,NA
"3048",340107,1934,NA,894,1583,1534,431,1257
"3049",340109,900,NA,1357,1617,1873,710,1293
"3050",340113,1991,775,1711,2453,2505,2319,1486
"3051",340114,2473,1103,1671,22,124,2034,1242
"3052",340115,2309,980,15,217,404,2294,856
"3053",340116,1641,967,1338,1376,2423,1198,1849
"3054",340119,357,NA,885,1589,1833,256,NA
"3055",340120,1743,NA,2701,413,1040,2432,NA
"3056",340123,2105,NA,530,925,2157,245,491
"3057",340126,703,NA,1563,1921,2550,925,625
"3058",340127,1431,NA,1,338,900,1905,1234
"3059",340129,2481,NA,374,935,1473,108,551
"3060",340130,2690,NA,1693,1980,2197,1179,889
"3061",340131,2019,1000,1958,2243,2564,1583,1986
"3062",340132,2176,NA,1216,1240,1509,374,NA
"3063",340133,NA,NA,405,450,820,2259,NA
"3064",340141,2548,1716,2519,574,661,2684,2019
"3065",340142,1286,NA,914,1594,2253,737,1282
"3066",340143,328,NA,1032,792,1978,877,2124
"3067",340144,1743,NA,365,141,780,1514,NA
"3068",340145,1478,NA,1075,1139,1952,99,964
"3069",340147,1351,NA,1865,2200,55,1680,1483
"3070",340148,NA,NA,NA,NA,NA,NA,NA
"3071",340151,2027,NA,1395,1523,2042,440,NA
"3072",340155,1053,2063,1680,1926,2205,1400,1620
"3073",340156,NA,NA,NA,NA,1257,NA,NA
"3074",340158,1882,NA,1512,995,1825,744,1546
"3075",340159,1257,NA,2727,2701,988,1391,NA
"3076",340166,1640,NA,2727,462,1060,288,NA
"3077",340168,NA,NA,NA,NA,NA,NA,NA
"3078",340171,803,NA,1432,1720,2308,1118,855
"3079",340173,498,NA,1435,1860,2191,1203,1155
"3080",340183,1257,NA,1036,914,1608,480,783
"3081",340184,2418,NA,995,1198,1897,308,1093
"3082",340186,1167,NA,710,652,1427,164,NA
"3083",340187,NA,NA,NA,NA,NA,NA,NA
"3084",340188,NA,NA,NA,NA,NA,NA,NA
"3085",341302,NA,NA,NA,NA,NA,NA,NA
"3086",341303,NA,NA,1769,NA,2229,NA,NA
"3087",341304,NA,NA,1934,2176,2555,1514,NA
"3088",341305,NA,NA,1514,1905,75,NA,NA
"3089",341307,NA,NA,2497,1934,176,NA,NA
"3090",341311,NA,NA,NA,1478,2340,NA,NA
"3091",341314,NA,NA,1824,2275,2432,NA,NA
"3092",341315,NA,NA,1984,1547,440,NA,NA
"3093",341316,NA,NA,1112,1478,2355,NA,NA
"3094",341317,NA,NA,NA,NA,1743,NA,NA
"3095",341318,NA,NA,2154,646,737,2464,NA
"3096",341319,NA,NA,2606,2760,862,2088,NA
"3097",341320,NA,NA,1984,1112,450,NA,NA
"3098",341322,NA,NA,2046,2088,787,1301,NA
"3099",341323,NA,NA,328,2594,1012,NA,NA
"3100",341324,NA,NA,2176,1257,357,1431,NA
"3101",341325,NA,NA,318,2515,1319,1854,NA
"3102",341326,1796,NA,2714,235,1313,2404,NA
"3103",341327,NA,NA,2606,2305,214,NA,NA
"3104",341328,1610,NA,678,87,1174,1640,NA
"3105",341329,NA,NA,1391,NA,1577,NA,NA
"3106",350002,1161,2432,498,1594,2025,1036,1160
"3107",350006,1380,2340,1118,1251,1985,1005,2024
"3108",350011,2126,962,1161,2225,2286,1545,2017
"3109",350015,606,130,775,1357,1993,664,1782
"3110",350019,1134,87,820,1732,2499,877,1297
"3111",350063,NA,NA,NA,NA,1743,NA,NA
"3112",350064,NA,NA,NA,NA,NA,NA,NA
"3113",350070,905,2288,471,885,1187,690,1372
"3114",351300,NA,NA,NA,NA,1514,NA,NA
"3115",351301,NA,NA,NA,NA,NA,NA,NA
"3116",351302,NA,NA,NA,NA,1257,NA,NA
"3117",351303,NA,NA,NA,NA,1905,NA,NA
"3118",351304,NA,NA,NA,NA,NA,NA,NA
"3119",351305,NA,NA,NA,NA,NA,NA,NA
"3120",351306,NA,NA,NA,NA,2229,NA,NA
"3121",351307,NA,NA,NA,NA,2288,NA,NA
"3122",351308,NA,NA,NA,NA,NA,NA,NA
"3123",351309,NA,NA,NA,1704,1391,NA,NA
"3124",351310,NA,NA,NA,1347,1796,NA,NA
"3125",351311,NA,NA,NA,2246,235,NA,NA
"3126",351312,NA,NA,NA,NA,1215,NA,NA
"3127",351313,NA,NA,NA,NA,1112,NA,NA
"3128",351314,NA,NA,NA,NA,1112,NA,NA
"3129",351315,NA,NA,1610,1959,2288,NA,NA
"3130",351316,NA,NA,NA,NA,1882,NA,NA
"3131",351318,NA,NA,1547,1934,2355,NA,NA
"3132",351319,NA,NA,1854,NA,2355,NA,NA
"3133",351320,NA,NA,NA,NA,2046,NA,NA
"3134",351321,NA,NA,NA,1301,2275,NA,NA
"3135",351322,NA,NA,NA,NA,NA,NA,NA
"3136",351323,NA,NA,1257,NA,1743,NA,NA
"3137",351324,NA,NA,1347,1743,2305,NA,NA
"3138",351325,NA,NA,NA,NA,1391,NA,NA
"3139",351326,NA,NA,NA,NA,2543,NA,NA
"3140",351327,NA,NA,1167,1743,2464,NA,NA
"3141",351328,NA,NA,NA,NA,1854,NA,NA
"3142",351329,NA,NA,NA,NA,1640,NA,NA
"3143",351330,NA,NA,2088,2594,703,1478,NA
"3144",351331,NA,NA,NA,NA,1934,NA,NA
"3145",351332,NA,NA,NA,1167,2623,NA,NA
"3146",351333,NA,NA,2027,2046,87,NA,NA
"3147",351334,NA,NA,1743,1984,530,NA,NA
"3148",351335,NA,NA,1610,2582,299,NA,NA
"3149",351336,1824,NA,2176,2665,480,1854,NA
"3150",360001,1021,2046,909,1649,2309,775,613
"3151",360002,1347,NA,318,2543,710,NA,NA
"3152",360003,2678,1640,548,728,1036,1385,933
"3153",360006,2064,1242,1878,2600,2366,239,2106
"3154",360008,1559,2324,2240,1903,2336,909,760
"3155",360009,1017,256,1251,1366,1445,462,1086
"3156",360010,2701,NA,1145,1445,1724,2481,658
"3157",360011,975,1215,1617,1395,1548,2623,976
"3158",360012,214,NA,1161,1272,2054,646,335
"3159",360013,1301,NA,108,225,750,1854,NA
"3160",360014,NA,NA,196,2749,840,NA,NA
"3161",360016,775,2007,652,1710,1855,431,570
"3162",360017,630,2154,1316,1518,1139,669,2040
"3163",360020,1552,2288,1787,2386,2768,1757,968
"3164",360025,640,NA,1564,1710,1988,658,959
"3165",360026,NA,NA,2738,2568,530,1704,NA
"3166",360027,1498,2355,1755,2252,2579,1594,538
"3167",360029,NA,NA,2727,39,357,1769,NA
"3168",360032,1824,NA,405,395,395,1478,NA
"3169",360035,1891,153,2221,2675,17,2013,492
"3170",360036,2194,NA,506,775,1357,108,NA
"3171",360037,1347,NA,39,119,87,NA,483
"3172",360039,1876,299,2304,2132,2546,792,382
"3173",360040,530,NA,606,728,995,1215,NA
"3174",360041,1240,1743,2008,2212,2476,1156,377
"3175",360044,1112,NA,267,780,1005,1796,NA
"3176",360046,NA,NA,2063,2749,557,1514,NA
"3177",360048,566,2229,308,955,891,521,2048
"3178",360051,1878,2727,2017,2196,2658,2114,512
"3179",360052,1700,498,1969,2116,2163,826,848
"3180",360054,975,NA,1424,1053,1616,2568,833
"3181",360055,658,2154,1228,1616,1947,205,1148
"3182",360056,690,2555,1319,2056,2396,800,1211
"3183",360058,2088,NA,2131,2650,775,2088,NA
"3184",360059,119,NA,909,1395,930,606,1558
"3185",360064,1251,2678,1233,2050,2051,1542,3034
"3186",360065,1882,NA,1017,710,1086,2678,NA
"3187",360066,1968,488,2152,2210,2545,1380,523
"3188",360068,2061,1228,1680,2226,1980,1790,2916
"3189",360070,1277,176,1529,1790,2008,744,1516
"3190",360071,1167,NA,2131,2418,885,1670,NA
"3191",360072,1113,75,1416,1740,1534,245,1258
"3192",360074,2568,NA,975,1213,1603,423,628
"3193",360075,2760,NA,988,1334,1591,2555,NA
"3194",360076,975,1984,1400,1345,1982,606,887
"3195",360077,1168,27,2003,2446,2381,1113,380
"3196",360078,2555,NA,993,1233,1174,2387,NA
"3197",360079,1198,521,1066,1932,1949,1322,378
"3198",360080,2324,NA,338,99,640,1391,NA
"3199",360081,2555,NA,1213,1411,1380,2650,1203
"3200",360082,1215,NA,683,877,1082,2543,878
"3201",360084,1870,792,1603,2230,2457,1539,500
"3202",360085,1521,690,1392,2242,1626,1899,620
"3203",360086,975,2760,1836,1617,2081,737,1191
"3204",360087,NA,NA,186,2606,63,NA,NA
"3205",360089,NA,NA,471,365,993,1610,NA
"3206",360090,1272,2701,1800,1646,1626,365,1622
"3207",360091,1743,NA,900,1411,1644,52,NA
"3208",360092,NA,NA,130,2450,2738,NA,NA
"3209",360095,575,1743,1048,1272,1603,395,1015
"3210",360096,1610,NA,1492,949,1319,1640,NA
"3211",360098,1362,1854,2239,2452,2753,1388,926
"3212",360107,NA,NA,2305,2665,591,1882,NA
"3213",360109,NA,NA,683,480,909,2027,NA
"3214",360112,1608,506,955,1724,871,1258,1314
"3215",360118,1728,498,1982,1958,2530,862,1338
"3216",360121,2665,NA,256,664,891,1215,NA
"3217",360123,1174,NA,1758,1649,2277,1060,504
"3218",360125,1,NA,1128,1283,1644,2727,NA
"3219",360131,NA,NA,1,63,1053,NA,NA
"3220",360132,245,NA,975,1075,1453,99,1515
"3221",360133,2714,2088,862,1265,1063,2555,525
"3222",360134,690,2305,1265,1744,2141,1095,654
"3223",360137,942,318,737,1958,1616,1654,893
"3224",360141,196,2131,87,894,1128,2464,1328
"3225",360143,2606,NA,1787,1849,1952,498,916
"3226",360144,2229,NA,1161,1095,1512,2650,993
"3227",360145,1770,NA,2311,1930,2058,440,815
"3228",360147,1184,NA,2143,1680,2240,857,1398
"3229",360148,NA,NA,1704,1704,2701,NA,NA
"3230",360150,NA,NA,108,2288,766,1905,NA
"3231",360151,2594,2760,614,539,820,2340,1343
"3232",360152,2606,1167,877,840,792,1984,1245
"3233",360153,NA,NA,NA,NA,1431,NA,NA
"3234",360155,1400,1670,2297,2039,2377,1283,841
"3235",360156,1577,NA,299,27,365,2176,NA
"3236",360159,1099,1610,1591,1661,1740,348,1569
"3237",360161,2481,NA,993,1468,1641,308,880
"3238",360163,1674,723,1559,2526,2252,1093,339
"3239",360170,1547,NA,196,75,723,NA,NA
"3240",360172,1113,1824,1942,1809,2333,1060,1286
"3241",360174,108,NA,1740,1334,2042,328,1493
"3242",360175,NA,NA,480,614,942,2154,NA
"3243",360179,1445,338,1757,2373,128,1615,496
"3244",360180,1889,1837,1012,2645,1825,1759,1163
"3245",360185,2088,NA,1048,885,1646,27,856
"3246",360189,NA,NA,1547,1796,2259,NA,NA
"3247",360192,548,NA,891,1228,1836,141,610
"3248",360197,1704,NA,63,2594,658,1431,NA
"3249",360203,2387,NA,1093,967,1534,1905,1527
"3250",360210,NA,NA,395,108,728,1347,NA
"3251",360211,1128,2275,1840,2014,2152,338,1851
"3252",360218,646,NA,1258,1240,1753,288,809
"3253",360230,1562,328,2094,2617,84,1649,309
"3254",360234,130,1391,852,1409,1787,669,983
"3255",360236,2088,NA,1012,810,1633,1882,1248
"3256",360239,1704,NA,664,598,1072,2305,1514
"3257",360241,NA,NA,NA,NA,NA,NA,NA
"3258",360245,NA,NA,NA,NA,NA,NA,NA
"3259",360247,NA,NA,NA,NA,NA,NA,NA
"3260",360259,1431,NA,606,395,582,1670,NA
"3261",360261,NA,NA,NA,NA,NA,NA,NA
"3262",360262,2275,NA,1145,1072,1184,2246,1123
"3263",360263,NA,NA,NA,NA,NA,NA,NA
"3264",360266,NA,NA,NA,NA,NA,NA,995
"3265",360270,NA,NA,52,164,566,1854,NA
"3266",360274,NA,NA,NA,NA,NA,NA,NA
"3267",360276,2529,NA,1392,2061,1993,2665,NA
"3268",360348,NA,NA,2275,2690,277,1391,NA
"3269",360351,NA,NA,NA,NA,NA,NA,NA
"3270",360352,NA,NA,NA,NA,NA,NA,NA
"3271",360354,1221,NA,1000,1432,2094,683,1091
"3272",360355,NA,NA,NA,NA,NA,NA,NA
"3273",360358,NA,NA,NA,NA,NA,NA,NA
"3274",360359,308,NA,935,1515,2022,277,1087
"3275",360360,1670,NA,539,450,810,2259,NA
"3276",360361,NA,NA,NA,NA,NA,NA,NA
"3277",360362,NA,NA,NA,NA,NA,NA,NA
"3278",361300,NA,NA,1478,1391,2305,NA,NA
"3279",361301,NA,NA,1431,1215,2229,NA,NA
"3280",361302,NA,NA,1824,1257,2209,NA,NA
"3281",361303,NA,NA,NA,NA,NA,NA,NA
"3282",361304,NA,NA,NA,NA,NA,NA,NA
"3283",361306,NA,NA,1824,1824,2305,NA,NA
"3284",361307,NA,NA,75,622,1269,NA,NA
"3285",361308,NA,NA,1670,2131,2194,NA,NA
"3286",361309,NA,NA,1882,1796,52,NA,NA
"3287",361310,NA,NA,1547,1905,2543,NA,NA
"3288",361311,NA,NA,1257,NA,2275,NA,NA
"3289",361312,NA,NA,2355,2340,1,NA,NA
"3290",361313,NA,NA,2387,1514,2105,NA,NA
"3291",361314,NA,NA,2568,2275,130,NA,NA
"3292",361315,NA,NA,87,2246,299,NA,NA
"3293",361316,NA,NA,245,1257,176,NA,NA
"3294",361318,NA,NA,2481,2355,2738,NA,NA
"3295",361319,NA,NA,2194,NA,1796,NA,NA
"3296",361320,NA,NA,2738,2355,744,NA,NA
"3297",361321,NA,NA,2727,2209,196,NA,NA
"3298",361322,NA,NA,NA,NA,NA,NA,NA
"3299",361323,NA,NA,NA,1577,2154,NA,NA
"3300",361324,NA,NA,2678,2418,566,NA,NA
"3301",361325,NA,NA,153,1478,395,NA,NA
"3302",361326,NA,NA,277,1796,690,NA,NA
"3303",361327,NA,NA,NA,NA,NA,NA,NA
"3304",361328,NA,NA,2582,1984,99,NA,NA
"3305",361329,NA,NA,1934,1704,2418,NA,NA
"3306",361330,NA,NA,2209,1610,2370,NA,NA
"3307",361331,NA,NA,1743,2063,2714,NA,NA
"3308",361332,NA,NA,548,2594,766,1854,NA
"3309",361333,NA,NA,1391,1854,2665,NA,NA
"3310",361334,NA,NA,2259,1167,2650,NA,NA
"3311",363300,NA,NA,NA,NA,NA,NA,NA
"3312",363302,NA,NA,NA,NA,NA,NA,NA
"3313",363303,NA,NA,NA,NA,NA,NA,NA
"3314",363304,NA,NA,NA,NA,NA,NA,NA
"3315",363305,NA,NA,NA,NA,NA,NA,NA
"3316",363306,NA,NA,NA,NA,NA,NA,NA
"3317",363308,NA,NA,NA,NA,NA,NA,NA
"3318",370001,1930,942,1416,1998,1608,949,2144
"3319",370002,NA,NA,2450,2275,834,1391,NA
"3320",370004,NA,NA,214,2515,1421,1959,NA
"3321",370006,1514,NA,826,678,1048,2749,NA
"3322",370007,NA,NA,NA,1431,1769,NA,NA
"3323",370008,1242,2154,2210,2064,129,1809,1910
"3324",370011,NA,NA,1882,1347,2582,NA,NA
"3325",370013,NA,NA,1161,450,2597,2297,865
"3326",370014,1053,NA,1242,1322,1940,256,1140
"3327",370015,NA,NA,2650,1743,130,NA,NA
"3328",370016,2387,2046,1025,480,1306,2760,936
"3329",370018,803,NA,431,1045,1969,488,1837
"3330",370019,NA,NA,2568,2404,885,1796,766
"3331",370020,1610,NA,99,205,1445,2229,1531
"3332",370022,1769,NA,826,894,1479,2481,NA
"3333",370023,1215,NA,1134,697,1865,39,773
"3334",370025,891,NA,2005,1583,2152,664,2146
"3335",370026,2701,NA,891,1198,2141,530,1399
"3336",370028,1815,914,1916,1960,2695,2059,944
"3337",370029,NA,NA,1882,2497,894,1769,NA
"3338",370030,NA,NA,2701,2370,130,1301,NA
"3339",370032,225,1215,1017,566,1700,1,1617
"3340",370034,2749,NA,1060,852,2072,2229,1350
"3341",370036,NA,NA,1824,1796,2370,NA,NA
"3342",370037,1048,2582,1247,1512,2152,1357,553
"3343",370039,1824,NA,678,267,1228,NA,NA
"3344",370040,NA,NA,646,557,1107,1167,NA
"3345",370041,NA,NA,1391,NA,2275,NA,NA
"3346",370047,723,NA,1674,1216,2202,512,2126
"3347",370048,NA,NA,2568,14,1156,NA,NA
"3348",370049,2690,NA,640,834,1492,2623,1329
"3349",370051,NA,NA,1610,1984,2555,NA,NA
"3350",370054,NA,NA,2555,2749,993,1796,NA
"3351",370056,1286,423,1272,1529,2393,975,1679
"3352",370057,NA,NA,2515,2582,164,NA,NA
"3353",370065,NA,NA,299,2582,865,1167,NA
"3354",370072,NA,NA,1167,NA,1743,NA,NA
"3355",370078,39,2088,63,365,405,1514,1385
"3356",370080,NA,NA,NA,NA,2701,NA,NA
"3357",370083,NA,NA,2355,1934,205,NA,NA
"3358",370089,2690,2027,308,512,1334,2464,569
"3359",370091,2173,1032,2279,2750,562,2293,1872
"3360",370093,2636,NA,925,792,1793,1060,1870
"3361",370094,891,NA,1620,1503,1837,2749,1389
"3362",370097,NA,NA,2606,2636,630,2229,1529
"3363",370099,NA,NA,153,2738,548,1769,NA
"3364",370100,NA,NA,678,683,288,1514,NA
"3365",370106,652,2176,1479,975,2258,1757,1512
"3366",370112,NA,NA,2288,1769,575,NA,NA
"3367",370113,2464,NA,277,267,1424,2481,NA
"3368",370114,2025,909,2192,2357,2728,192,2128
"3369",370138,NA,NA,1934,1167,2714,NA,NA
"3370",370139,NA,NA,1769,1670,2665,NA,NA
"3371",370149,288,NA,1298,780,1870,2481,791
"3372",370153,NA,NA,2529,2340,2714,NA,NA
"3373",370156,NA,NA,1882,2007,622,NA,NA
"3374",370158,NA,NA,176,2355,905,NA,NA
"3375",370166,NA,NA,2450,2027,2229,NA,NA
"3376",370169,NA,NA,NA,NA,1640,NA,NA
"3377",370170,NA,NA,NA,NA,NA,NA,NA
"3378",370171,NA,NA,1610,1391,2714,NA,NA
"3379",370172,NA,NA,NA,NA,1610,NA,NA
"3380",370173,NA,NA,NA,NA,1640,NA,NA
"3381",370178,NA,NA,683,2229,423,NA,NA
"3382",370180,NA,NA,2063,2027,2324,NA,NA
"3383",370183,NA,NA,1257,1547,2370,NA,NA
"3384",370190,NA,NA,NA,NA,NA,NA,NA
"3385",370192,NA,NA,NA,NA,NA,NA,NA
"3386",370199,NA,NA,NA,NA,NA,NA,NA
"3387",370201,NA,NA,NA,NA,NA,NA,NA
"3388",370202,862,1704,810,862,975,NA,1609
"3389",370203,NA,NA,NA,NA,NA,NA,NA
"3390",370206,NA,NA,NA,NA,NA,NA,NA
"3391",370210,NA,NA,NA,NA,NA,NA,849
"3392",370211,NA,NA,2678,1670,900,1391,NA
"3393",370212,NA,NA,NA,NA,NA,NA,NA
"3394",370214,NA,NA,NA,NA,NA,NA,NA
"3395",370215,2754,2320,871,2626,1545,1301,1095
"3396",370216,NA,NA,NA,NA,NA,NA,NA
"3397",370218,2370,NA,267,728,1107,1610,NA
"3398",370220,NA,NA,NA,NA,NA,NA,NA
"3399",370222,NA,NA,NA,NA,NA,NA,348
"3400",370225,NA,NA,NA,NA,NA,NA,NA
"3401",370227,NA,NA,2355,1854,664,NA,NA
"3402",370228,NA,NA,1769,NA,2259,NA,NA
"3403",370229,NA,NA,2481,2481,2760,NA,NA
"3404",370233,NA,NA,NA,NA,NA,NA,NA
"3405",370234,1900,1338,277,1865,894,1257,1374
"3406",370235,NA,NA,2209,2259,108,NA,NA
"3407",370236,1167,NA,1610,1577,186,1514,NA
"3408",371300,NA,NA,2131,2432,14,NA,NA
"3409",371301,NA,NA,NA,NA,1215,NA,NA
"3410",371302,NA,NA,NA,NA,2063,NA,NA
"3411",371303,NA,NA,NA,NA,NA,NA,NA
"3412",371304,NA,NA,1610,NA,1704,NA,NA
"3413",371305,NA,NA,NA,NA,1743,NA,NA
"3414",371306,NA,NA,NA,NA,1824,NA,NA
"3415",371307,NA,NA,NA,NA,NA,NA,NA
"3416",371309,NA,NA,NA,NA,NA,NA,NA
"3417",371310,NA,NA,NA,NA,1743,NA,NA
"3418",371311,NA,NA,1577,NA,1882,NA,NA
"3419",371312,NA,NA,1934,NA,1882,NA,NA
"3420",371313,NA,NA,1882,1882,14,NA,NA
"3421",371314,NA,NA,1112,1167,1347,NA,NA
"3422",371316,NA,NA,NA,NA,1769,NA,NA
"3423",371317,NA,NA,2246,1743,423,NA,NA
"3424",371318,NA,NA,1478,NA,1704,NA,NA
"3425",371319,NA,NA,1743,374,2650,NA,NA
"3426",371320,NA,NA,NA,NA,1547,NA,NA
"3427",371321,NA,NA,2027,1769,557,NA,NA
"3428",371322,NA,NA,NA,NA,1301,NA,NA
"3429",371323,NA,NA,NA,1577,703,NA,NA
"3430",371324,NA,NA,NA,NA,1854,NA,NA
"3431",371325,NA,NA,NA,NA,2046,NA,NA
"3432",371326,NA,NA,2543,1934,728,NA,NA
"3433",371327,NA,NA,NA,NA,1704,NA,NA
"3434",371328,NA,NA,2063,1301,423,NA,NA
"3435",371329,NA,NA,NA,NA,1824,NA,NA
"3436",371330,NA,NA,NA,NA,1167,NA,NA
"3437",371331,NA,NA,2007,NA,2176,NA,NA
"3438",371332,NA,NA,NA,NA,1882,NA,NA
"3439",371333,NA,NA,NA,NA,1796,NA,NA
"3440",371334,NA,NA,NA,1112,2246,NA,NA
"3441",371335,NA,NA,1610,1514,2555,NA,NA
"3442",373300,NA,NA,NA,NA,NA,NA,NA
"3443",380001,1882,NA,176,87,820,2246,NA
"3444",380002,277,NA,877,787,1878,759,1362
"3445",380004,1416,498,598,2101,2002,1571,1945
"3446",380005,NA,NA,1743,1391,186,NA,NA
"3447",380007,2497,NA,2387,164,130,108,1951
"3448",380009,678,840,2450,935,759,894,963
