"","Provider.ID","MORT_30_AMI_denominator","MORT_30_CABG_denominator","MORT_30_COPD_denominator","MORT_30_HF_denominator","MORT_30_PN_denominator","MORT_30_STK_denominator","MORT_30_AMI_score","MORT_30_CABG_score","MORT_30_COPD_score","MORT_30_HF_score","MORT_30_PN_score","MORT_30_STK_score","PSI_4_SURG_COMP_denominator","PSI_4_SURG_COMP_score"
"4353",461309,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,2275,NA,NA,NA
"4354",461310,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,1905,NA,NA,NA
"4355",463301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4356",463302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4357",470001,51,NA,221,36,64,74,2497,NA,1139,1017,1895,2701,NA,NA
"4358",470003,41,190,12,57,47,92,2491,1128,1487,2333,2059,1914,2638,741
"4359",470005,42,NA,235,41,83,46,2749,NA,1468,967,2108,413,3142,972
"4360",470011,54,NA,242,28,92,51,1514,NA,2481,2543,582,2450,NA,NA
"4361",470012,59,NA,219,20,51,63,2229,NA,1017,1240,2301,2714,NA,NA
"4362",470024,60,NA,258,18,104,59,2515,NA,450,277,1578,2305,NA,NA
"4363",471300,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,2007,NA,NA,NA
"4364",471301,51,NA,228,27,47,58,1167,NA,1905,2636,480,1704,NA,NA
"4365",471302,NA,NA,240,45,51,NA,NA,NA,1824,2209,1,NA,NA,NA
"4366",471303,67,NA,15,64,79,77,1610,NA,2194,87,365,1704,NA,NA
"4367",471304,43,NA,250,65,41,74,1769,NA,214,299,678,1824,NA,NA
"4368",471305,52,NA,241,68,66,81,1215,NA,2701,2606,591,2007,NA,NA
"4369",471306,47,NA,227,34,58,47,1796,NA,108,63,1421,2088,NA,NA
"4370",471307,NA,NA,237,28,43,80,NA,NA,2543,2678,1334,1959,NA,NA
"4371",480001,54,NA,NA,49,90,54,1257,NA,NA,196,75,328,NA,NA
"4372",480002,93,NA,253,36,118,26,2259,NA,1257,196,39,186,NA,NA
"4373",490001,42,NA,225,258,55,56,1257,NA,800,141,962,1796,NA,NA
"4374",490002,53,NA,234,20,47,NA,1431,NA,905,2481,840,NA,NA,NA
"4375",490004,51,201,221,14,59,48,1617,2749,1651,2451,2747,1705,7253,541
"4376",490005,47,109,238,34,74,72,2262,606,2730,218,420,2367,2772,645
"4377",490007,49,115,247,15,56,73,1539,2006,852,2531,1840,1665,3590,1791
"4378",490009,38,107,249,48,74,63,1654,1453,862,2243,1787,1737,4700,2042
"4379",490011,47,NA,250,8,85,87,164,NA,506,1060,1432,575,5275,1928
"4380",490013,55,NA,9,38,84,63,338,NA,1338,1521,1591,512,3624,1402
"4381",490017,49,112,241,26,80,61,847,2288,744,1720,1855,1269,6719,1911
"4382",490018,54,NA,11,50,77,57,1636,NA,1615,2308,2486,1680,6430,757
"4383",490019,57,NA,247,14,94,62,2324,NA,780,1025,1728,2305,NA,NA
"4384",490020,57,NA,248,31,143,59,2582,NA,1345,852,1203,14,NA,NA
"4385",490021,49,197,227,21,44,53,2574,935,2377,409,526,2540,2552,308
"4386",490022,47,189,242,17,56,52,1865,697,2455,2512,340,2114,1187,585
"4387",490023,57,NA,240,43,58,77,2665,NA,1242,1053,1784,488,3539,1323
"4388",490024,34,113,255,19,88,71,2700,1060,2051,201,2601,2440,4478,2069
"4389",490032,57,107,232,21,48,88,1124,153,512,1620,1216,1053,3903,2008
"4390",490033,NA,NA,233,47,91,NA,NA,NA,905,450,1139,NA,NA,NA
"4391",490037,41,NA,237,21,68,35,2481,NA,652,840,1238,2636,NA,NA
"4392",490038,55,NA,235,43,94,74,1882,NA,506,225,759,2007,NA,NA
"4393",490040,40,115,221,7,39,36,1145,2027,1633,1969,2281,1494,1075,890
"4394",490041,56,NA,246,25,82,57,2582,NA,205,1095,1441,2568,6631,894
"4395",490042,52,NA,240,23,62,62,1547,NA,816,1233,1671,488,4471,953
"4396",490043,62,NA,248,30,56,49,766,NA,1192,1771,2430,1216,6482,978
"4397",490044,54,NA,12,37,80,34,205,NA,1272,2022,1897,914,4066,1607
"4398",490045,65,NA,240,52,153,79,606,NA,826,766,1518,488,4852,1236
"4399",490046,57,NA,235,27,92,60,834,NA,1724,2279,2484,1674,527,922
"4400",490048,51,109,247,34,75,42,2017,678,1817,2268,2569,2080,527,1676
"4401",490050,51,192,256,13,58,63,557,2288,1145,1228,1909,1421,590,330
"4402",490052,46,189,236,32,84,69,1616,450,1542,2141,2282,2012,1417,1946
"4403",490053,45,NA,223,40,74,44,630,NA,1651,1209,1969,750,5411,1670
"4404",490057,39,189,238,21,81,67,1366,2582,1916,2579,2703,1649,1365,1949
"4405",490059,43,113,245,10,78,52,1240,710,1338,2184,2493,1671,2459,1610
"4406",490060,44,NA,222,13,38,70,2568,NA,1599,710,1025,1854,NA,NA
"4407",490063,49,5,227,28,67,59,2167,1498,1889,2748,295,2597,4853,1508
"4408",490066,40,NA,248,30,64,57,792,NA,1216,1894,2052,1445,4852,979
"4409",490067,66,NA,235,16,91,51,1509,NA,2124,2318,2363,1145,6631,744
"4410",490069,41,115,235,52,82,34,1671,2623,1744,2454,2564,1969,997,1241
"4411",490075,57,116,7,30,87,86,1012,2063,1698,1571,2262,1228,5411,1550
"4412",490077,74,NA,237,22,51,52,1468,NA,1348,1988,69,1526,235,2055
"4413",490079,46,NA,231,27,78,69,214,NA,1269,1589,2236,792,3894,364
"4414",490084,36,NA,250,23,39,58,2259,NA,267,357,717,2275,NA,NA
"4415",490088,46,NA,236,39,53,62,1391,NA,214,87,871,1610,NA,NA
"4416",490089,NA,NA,238,37,87,61,NA,NA,2432,539,962,1934,NA,NA
"4417",490090,42,NA,241,31,121,45,2387,NA,1322,1045,1771,2690,NA,NA
"4418",490092,53,NA,244,20,74,54,1743,NA,14,235,900,2209,NA,NA
"4419",490093,72,NA,252,42,118,54,646,NA,1247,1870,1894,1421,6430,1730
"4420",490094,NA,NA,231,16,NA,NA,NA,NA,1704,1514,NA,NA,NA,NA
"4421",490097,40,NA,230,22,136,43,2105,NA,2555,471,1053,2063,NA,NA
"4422",490098,NA,NA,236,8,88,59,NA,NA,1184,1351,1366,164,NA,NA
"4423",490101,41,NA,244,15,63,41,2650,NA,1095,1376,1819,480,4699,1013
"4424",490104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4425",490107,34,NA,234,26,78,78,348,NA,640,1512,1831,683,6812,1884
"4426",490110,72,NA,246,38,88,102,14,NA,669,365,1395,186,3796,1956
"4427",490111,51,NA,251,20,69,89,1743,NA,480,348,1322,2275,NA,NA
"4428",490112,47,115,244,41,132,43,2055,1192,2315,2746,2603,2232,2946,1900
"4429",490113,57,NA,253,29,65,54,462,NA,1545,1744,1559,664,4699,1084
"4430",490114,37,NA,231,36,74,53,2305,NA,905,348,1242,1431,NA,NA
"4431",490115,63,NA,238,42,95,55,1984,NA,1156,1161,1942,63,NA,NA
"4432",490116,40,NA,217,12,50,81,2582,NA,759,690,1338,2450,NA,NA
"4433",490117,NA,NA,241,40,128,NA,NA,NA,2464,1934,186,NA,NA,NA
"4434",490118,23,109,243,18,92,42,1611,683,2207,2541,2488,1770,1644,1642
"4435",490119,31,NA,252,255,46,33,299,NA,1509,1954,2226,914,6535,942
"4436",490120,59,NA,239,252,52,67,1461,NA,2212,2203,2626,1644,7253,1340
"4437",490122,59,NA,236,25,87,51,2497,NA,703,1362,1316,582,4315,835
"4438",490123,NA,NA,245,36,101,33,NA,NA,2738,2738,775,2678,NA,NA
"4439",490126,58,NA,237,35,96,58,2176,NA,703,775,1113,2288,NA,NA
"4440",490127,NA,NA,234,28,97,NA,NA,NA,962,2131,245,NA,NA,NA
"4441",490129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4442",490130,49,NA,251,31,66,28,196,NA,575,1099,1644,1,NA,NA
"4443",490136,78,NA,245,39,47,35,737,NA,988,1755,1690,640,444,616
"4444",490140,35,NA,246,8,49,39,2275,NA,606,480,792,1934,2837,1324
"4445",490141,57,NA,227,23,66,69,2727,NA,512,506,646,1824,NA,NA
"4446",490143,NA,NA,242,15,42,68,NA,NA,1478,2418,2568,1610,NA,NA
"4447",490144,NA,NA,249,35,71,NA,NA,NA,1257,1347,1905,NA,NA,NA
"4448",490145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4449",491300,NA,NA,NA,29,50,NA,NA,NA,NA,1514,2370,NA,NA,NA
"4450",491302,NA,NA,243,17,78,51,NA,NA,2275,2464,697,1577,NA,NA
"4451",491303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4452",491304,53,NA,234,42,61,73,1640,NA,2582,728,766,2154,NA,NA
"4453",491305,NA,NA,231,29,56,NA,NA,NA,395,196,1251,NA,NA,NA
"4454",491306,NA,NA,241,NA,73,NA,NA,NA,1670,NA,328,NA,NA,NA
"4455",491307,NA,NA,226,15,85,NA,NA,NA,2636,2727,539,NA,NA,NA
"4456",493300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4457",493301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4458",493302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4459",500001,58,193,234,49,94,73,816,1112,471,1724,2235,1247,6765,1828
"4460",500002,37,NA,249,55,78,45,2555,NA,2623,775,1295,130,3239,1412
"4461",500003,33,NA,249,40,57,75,871,NA,450,1216,1949,678,5539,1511
"4462",500005,32,115,237,37,31,65,683,566,2370,1484,1840,717,1346,3030
"4463",500007,53,NA,237,42,55,49,2063,NA,2432,2543,1400,214,NA,NA
"4464",500008,42,196,242,13,80,44,39,2275,2229,803,925,2497,2749,1726
"4465",500011,63,NA,240,27,68,89,130,NA,582,918,1615,530,4550,1826
"4466",500012,40,203,243,49,68,71,980,395,646,914,810,2749,5139,2045
"4467",500014,49,189,13,25,105,62,1654,557,1836,2101,2247,1698,997,2046
"4468",500015,52,NA,235,20,67,86,2665,NA,606,1053,1521,87,4776,1331
"4469",500016,45,195,256,50,131,62,1897,130,816,1661,2144,1494,7335,2118
"4470",500019,48,NA,237,46,81,56,2404,NA,750,1286,1515,423,2837,1331
"4471",500021,57,NA,246,28,72,71,1640,NA,1272,988,1878,2209,5071,358
"4472",500024,42,192,7,39,120,90,2152,728,1600,2230,2281,1836,65,2074
"4473",500025,44,114,236,18,85,47,1400,885,1301,1665,2418,2108,1644,1320
"4474",500026,60,NA,237,42,146,54,717,NA,728,1213,2146,1025,6060,984
"4475",500027,51,NA,227,50,58,32,2105,NA,1095,1427,2482,2481,2459,641
"4476",500030,54,115,256,52,62,55,1698,2432,1616,1999,2549,1548,527,1022
"4477",500031,47,NA,258,45,124,47,2105,NA,980,1283,2056,664,NA,NA
"4478",500033,58,NA,14,39,101,70,1640,NA,2760,2450,598,2063,NA,NA
"4479",500036,49,NA,25,62,102,87,1174,NA,1242,1993,2250,1319,6327,1017
"4480",500037,NA,NA,239,33,82,NA,NA,NA,1640,1547,2665,NA,NA,NA
"4481",500039,77,195,8,49,94,77,1766,780,1793,2054,2333,1671,900,2096
"4482",500041,37,NA,8,46,76,66,744,NA,925,955,1921,548,3437,1668
"4483",500044,51,110,254,25,68,37,975,2432,1053,1473,1927,683,615,1351
"4484",500049,47,NA,243,55,120,63,1769,NA,1431,2568,119,2259,NA,NA
"4485",500050,68,201,224,42,91,79,1646,1,1665,2085,2416,1557,1100,313
"4486",500051,53,195,251,26,97,50,744,2355,930,1930,2393,1441,615,1317
"4487",500052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4488",500053,65,NA,237,24,68,45,2450,NA,1066,1174,1203,39,2724,1919
"4489",500054,36,109,243,56,84,80,2279,1295,1025,2111,2286,2399,3558,1301
"4490",500058,60,204,255,45,68,67,1867,1053,1583,2008,2250,1578,778,1585
"4491",500060,NA,NA,238,48,88,NA,NA,NA,2063,1704,2701,NA,NA,NA
"4492",500064,51,NA,247,37,49,76,2355,NA,2340,2760,431,723,3132,1765
"4493",500072,58,NA,12,54,83,66,2623,NA,775,1416,1985,1113,3142,2097
"4494",500077,54,NA,228,63,77,38,2727,NA,1302,1225,2103,1045,5475,1100
"4495",500079,45,NA,235,16,55,43,1539,NA,1860,2414,2683,1626,7435,1917
"4496",500084,NA,NA,238,27,58,NA,NA,NA,1743,1112,2288,NA,NA,NA
"4497",500088,51,NA,250,25,54,35,1072,NA,1145,2037,1999,1654,6719,1634
"4498",500108,50,194,253,41,83,69,1161,780,1032,1600,1829,1620,2301,842
"4499",500119,45,NA,236,8,68,47,1478,NA,690,1017,2247,2387,5475,565
"4500",500124,60,NA,243,16,20,46,1036,NA,1060,1748,2439,1432,7059,595
"4501",500129,47,114,251,31,70,90,1151,852,1534,2189,2410,1611,1869,1218
"4502",500139,50,NA,8,36,67,39,2606,NA,1,365,591,1934,5539,589
"4503",500141,68,NA,254,20,96,43,308,NA,787,1216,1539,488,4699,1707
"4504",500148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4505",500150,70,NA,244,39,66,64,2543,NA,1053,1380,1676,245,3239,608
"4506",500151,46,NA,248,29,70,37,256,NA,1036,1032,2036,385,5071,803
"4507",500152,57,NA,240,43,82,72,2259,NA,2623,614,930,277,2837,1197
"4508",501301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4509",501302,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,1514,NA,NA,NA
"4510",501303,NA,NA,11,NA,98,NA,NA,NA,1347,NA,2606,NA,NA,NA
"4511",501304,NA,NA,241,45,72,NA,NA,NA,1301,1257,1905,NA,NA,NA
"4512",501305,NA,NA,NA,63,74,NA,NA,NA,NA,1478,2450,NA,NA,NA
"4513",501307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4514",501308,NA,NA,240,NA,100,NA,NA,NA,1215,NA,2088,NA,NA,NA
"4515",501309,NA,NA,244,NA,78,NA,NA,NA,1704,NA,2727,NA,NA,NA
"4516",501310,NA,NA,257,NA,62,NA,NA,NA,1431,NA,2543,NA,NA,NA
"4517",501311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4518",501312,NA,NA,241,34,86,NA,NA,NA,1257,1391,1577,NA,NA,NA
"4519",501313,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,1478,NA,NA,NA
"4520",501314,NA,NA,245,27,101,NA,NA,NA,1112,1391,2432,NA,NA,NA
"4521",501315,NA,NA,231,24,52,NA,NA,NA,1431,1112,2027,NA,NA,NA
"4522",501316,NA,NA,243,NA,71,NA,NA,NA,1112,NA,1301,NA,NA,NA
"4523",501317,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,1670,NA,NA,NA
"4524",501318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4525",501319,NA,NA,243,NA,76,NA,NA,NA,1167,NA,1547,NA,NA,NA
"4526",501320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4527",501321,NA,NA,234,NA,75,NA,NA,NA,1610,NA,2131,NA,NA,NA
"4528",501322,NA,NA,NA,NA,133,NA,NA,NA,NA,NA,1431,NA,NA,NA
"4529",501323,NA,NA,12,31,88,68,NA,NA,2515,2154,471,1854,NA,NA
"4530",501324,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,1215,NA,NA,NA
"4531",501325,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,2275,NA,NA,NA
"4532",501326,47,NA,251,25,60,70,1215,NA,2464,2246,787,1610,NA,NA
"4533",501327,NA,NA,241,43,81,NA,NA,NA,2481,2027,267,NA,NA,NA
"4534",501328,NA,NA,239,33,118,64,NA,NA,1391,1112,2259,1478,NA,NA
"4535",501329,NA,NA,250,38,73,NA,NA,NA,2355,1514,2623,NA,NA,NA
"4536",501330,NA,NA,237,19,56,49,NA,NA,2088,2418,235,1257,NA,NA
"4537",501331,NA,NA,NA,NA,96,52,NA,NA,NA,NA,2543,1112,NA,NA
"4538",501332,NA,NA,247,45,104,54,NA,NA,1514,2432,900,1743,NA,NA
"4539",501333,NA,NA,237,27,92,75,NA,NA,2738,2259,614,1934,NA,NA
"4540",501334,NA,NA,NA,NA,103,NA,NA,NA,NA,NA,1167,NA,NA,NA
"4541",501335,NA,NA,251,38,69,54,NA,NA,2088,2636,267,1547,NA,NA
"4542",501336,53,NA,17,68,78,78,1478,NA,2760,2497,949,2275,NA,NA
"4543",501337,NA,NA,239,27,74,49,NA,NA,1514,1112,2650,1167,NA,NA
"4544",501338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4545",501339,54,NA,12,71,70,75,1257,NA,2690,2606,1107,2555,NA,NA
"4546",501340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4547",503300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4548",503301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4549",503302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4550",510001,94,206,226,31,65,74,1479,214,1192,1441,1674,2281,3189,1901
"4551",510002,70,NA,229,50,44,44,2370,NA,862,766,2095,2355,NA,NA
"4552",510006,54,NA,214,20,50,50,1711,NA,2051,1891,2371,395,65,1280
"4553",510007,22,210,236,8,64,74,2192,993,2379,2428,2639,2047,615,1798
"4554",510008,71,NA,235,38,72,61,930,NA,1435,1362,1858,703,4776,1461
"4555",510012,65,NA,232,20,87,60,1640,NA,710,196,1086,1301,NA,NA
"4556",510013,63,NA,232,30,55,59,2418,NA,405,196,800,1514,NA,NA
"4557",510022,46,200,236,10,60,54,50,2232,2440,2700,69,2377,4818,1111
"4558",510023,53,NA,226,256,50,32,2690,NA,1302,1233,2118,2464,5822,1103
"4559",510024,39,190,253,26,58,58,1571,955,1174,1286,1395,1796,392,629
"4560",510029,46,NA,231,18,38,43,385,NA,1825,1460,2248,318,6902,1140
"4561",510030,52,NA,254,26,99,63,1959,NA,1060,582,1591,2275,NA,NA
"4562",510031,42,NA,245,15,52,46,2063,NA,130,2678,539,1347,3894,611
"4563",510038,63,NA,244,30,60,NA,1610,NA,744,2582,914,NA,NA,NA
"4564",510039,55,NA,8,38,64,68,2481,NA,267,196,787,2194,3044,1840
"4565",510046,55,NA,249,18,73,56,2760,NA,1985,1066,1964,2606,4066,932
"4566",510047,41,NA,247,42,62,NA,277,NA,1265,1209,1328,NA,NA,NA
"4567",510048,51,NA,217,257,50,48,1769,NA,1479,717,1494,1824,NA,NA
"4568",510050,51,219,238,45,104,101,1348,2650,1233,1348,1998,348,6678,1161
"4569",510055,69,NA,247,50,105,103,1,NA,1290,357,1441,575,357,1954
"4570",510058,36,207,224,36,106,68,1948,214,2177,2282,2490,1453,1579,1954
"4571",510062,44,NA,238,16,66,52,1514,NA,1272,775,1328,1796,5139,1667
"4572",510070,48,NA,219,15,73,48,1198,NA,1969,1567,2103,683,7368,908
"4573",510071,57,NA,229,41,102,62,471,NA,980,800,1040,2176,3796,1643
"4574",510072,NA,NA,237,39,48,52,NA,NA,1610,2229,176,1301,NA,NA
"4575",510077,NA,NA,227,20,91,NA,NA,NA,703,2288,2259,NA,NA,NA
"4576",510082,57,NA,241,40,122,86,1112,NA,299,2582,780,1704,NA,NA
"4577",510086,NA,NA,233,NA,67,NA,NA,NA,2027,NA,2387,NA,NA,NA
"4578",510091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4579",511300,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,1478,NA,NA,NA
"4580",511301,NA,NA,241,NA,71,NA,NA,NA,1112,NA,1478,NA,NA,NA
"4581",511303,NA,NA,247,29,62,NA,NA,NA,2046,1215,2007,NA,NA,NA
"4582",511304,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,1347,NA,NA,NA
"4583",511306,NA,NA,239,NA,100,NA,NA,NA,1391,NA,2259,NA,NA,NA
"4584",511307,NA,NA,233,33,87,NA,NA,NA,1882,1215,2088,NA,NA,NA
"4585",511308,NA,NA,239,NA,69,NA,NA,NA,1824,NA,2529,NA,NA,NA
"4586",511309,NA,NA,247,42,72,NA,NA,NA,1670,1215,2305,NA,NA,NA
"4587",511310,NA,NA,238,26,68,NA,NA,NA,1431,2194,2582,NA,NA,NA
"4588",511311,NA,NA,237,NA,91,NA,NA,NA,1796,NA,1824,NA,NA,NA
"4589",511312,NA,NA,231,27,97,NA,NA,NA,2324,1769,2404,NA,NA,NA
"4590",511313,NA,NA,233,41,67,NA,NA,NA,2131,1347,2481,NA,NA,NA
"4591",511314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4592",511315,NA,NA,222,14,50,NA,NA,NA,328,2088,75,NA,NA,NA
"4593",511316,NA,NA,245,12,63,NA,NA,NA,2727,2594,423,NA,NA,NA
"4594",511317,NA,NA,229,24,98,62,NA,NA,75,2582,949,1478,NA,NA
"4595",511318,NA,NA,234,20,57,NA,NA,NA,2229,1112,2623,NA,NA,NA
"4596",511319,NA,NA,237,63,123,NA,NA,NA,2464,1959,2678,NA,NA,NA
"4597",511320,NA,NA,244,258,61,53,NA,NA,357,2749,1380,1167,NA,NA
"4598",511321,NA,NA,252,38,81,NA,NA,NA,2305,1824,2131,NA,NA,NA
"4599",520002,53,NA,223,16,39,55,1882,NA,225,750,1225,27,NA,NA
"4600",520004,56,NA,7,29,84,44,267,NA,683,1233,1633,423,5822,1118
"4601",520008,50,205,7,45,74,52,1124,328,1445,2282,2232,1240,7182,1321
"4602",520009,57,191,238,23,86,67,2246,1514,2275,164,423,2288,3981,2092
"4603",520011,NA,NA,240,24,78,56,NA,NA,2555,176,658,2007,NA,NA
"4604",520013,35,113,231,25,79,70,1099,2515,1213,1145,1744,606,444,2000
"4605",520017,NA,NA,243,33,50,NA,NA,NA,2665,2701,622,NA,NA,NA
"4606",520019,37,NA,228,48,81,60,1934,NA,130,471,810,1610,NA,NA
"4607",520021,66,188,238,39,89,37,256,2305,1319,1831,1942,759,4229,1705
"4608",520027,43,195,253,35,54,49,557,1934,575,1161,1644,820,3437,636
"4609",520028,38,NA,242,21,45,86,2288,NA,256,840,1661,2387,3044,1615
"4610",520030,39,110,252,36,61,63,1168,787,1036,2005,1720,690,472,1127
"4611",520033,NA,NA,239,73,97,84,NA,NA,2690,39,891,1905,NA,NA
"4612",520034,47,NA,241,41,71,37,1514,NA,2497,2636,357,1984,NA,NA
"4613",520035,53,NA,249,34,66,64,2154,NA,2636,646,1066,2529,NA,NA
"4614",520037,48,194,232,38,93,55,1521,658,862,1518,1559,1005,1100,1672
"4615",520038,55,NA,252,21,62,NA,1704,NA,2529,108,775,NA,NA,NA
"4616",520041,NA,NA,250,66,93,63,NA,NA,2259,2690,683,1610,NA,NA
"4617",520044,60,NA,243,52,99,78,1347,NA,2636,2690,792,2529,NA,NA
"4618",520045,51,NA,16,63,87,86,1769,NA,2027,365,267,834,3796,1013
"4619",520048,35,NA,239,26,78,87,1854,NA,2355,2636,530,2229,NA,NA
"4620",520049,19,195,245,35,88,56,1174,1,2387,1086,871,539,6941,1255
"4621",520051,55,201,243,48,58,57,498,1547,591,1283,1680,865,5139,902
"4622",520057,NA,NA,237,20,84,67,NA,NA,2464,2678,820,1854,NA,NA
"4623",520059,44,NA,255,24,67,77,2088,NA,108,440,1228,2515,3239,955
"4624",520062,42,NA,255,49,52,58,2131,NA,2464,462,885,2555,NA,NA
"4625",520063,49,NA,245,28,28,61,1347,NA,450,630,1562,2665,3981,910
"4626",520066,85,190,231,36,79,94,744,1514,905,1124,1453,548,5945,1570
"4627",520070,27,192,236,14,59,73,1082,2555,1075,1960,2167,1099,760,1563
"4628",520071,NA,NA,236,37,77,80,NA,NA,2288,2727,862,1959,NA,NA
"4629",520075,70,116,241,42,95,83,328,2046,2450,703,1247,640,6977,1816
"4630",520076,NA,NA,248,41,70,63,NA,NA,385,2582,450,1640,NA,NA
"4631",520078,31,199,223,15,44,50,108,1478,1045,1184,1633,338,5275,1313
"4632",520083,43,194,226,18,64,51,1705,598,1357,2097,2192,1473,1187,755
"4633",520087,56,116,257,42,76,77,1128,365,75,1168,1209,744,6977,2075
"4634",520088,44,NA,245,46,83,49,614,NA,235,1066,1542,690,4624,2060
"4635",520089,11,189,219,29,39,85,1755,2714,885,1956,2416,1128,1,649
"4636",520091,NA,NA,238,23,63,64,NA,NA,2568,506,1240,2288,NA,NA
"4637",520095,NA,NA,238,NA,61,56,NA,NA,1577,NA,2340,1347,NA,NA
"4638",520096,51,114,246,25,69,47,606,1704,1404,1599,2309,1093,7435,806
"4639",520097,41,NA,250,44,66,59,2340,NA,2543,395,413,2606,NA,NA
"4640",520098,35,109,9,23,69,82,1421,506,548,1809,2163,1629,3721,325
"4641",520100,49,114,31,52,100,60,385,1347,775,1032,810,27,NA,NA
"4642",520102,52,NA,251,41,64,65,1769,NA,385,299,1512,2481,NA,NA
"4643",520103,67,113,238,53,83,79,440,2690,1203,1492,1860,683,5822,753
"4644",520107,71,NA,244,18,54,53,2370,NA,2176,530,885,2340,NA,NA
"4645",520109,NA,NA,236,40,84,91,NA,NA,2594,2387,186,1743,NA,NA
"4646",520113,46,NA,226,23,67,64,703,NA,993,1283,1424,2665,NA,NA
"4647",520116,NA,NA,238,26,74,55,NA,NA,2194,75,690,1215,NA,NA
"4648",520136,48,191,237,16,86,72,1086,2154,1174,2058,2029,909,1,765
"4649",520138,23,2,213,18,21,52,2412,1649,2605,432,465,2163,3540,1192
"4650",520139,32,NA,241,43,48,59,348,NA,1404,1338,2121,622,5644,1281
"4651",520160,62,188,249,64,117,83,728,2194,39,1063,1357,2568,5822,1925
"4652",520177,64,191,232,20,55,69,905,2636,1124,1916,2144,1793,2679,1677
"4653",520189,45,NA,240,25,68,73,1882,NA,530,480,1646,348,2837,943
"4654",520193,48,189,231,29,87,51,108,2176,2690,196,480,245,6060,1505
"4655",520194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4656",520195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4657",520196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4658",520198,40,NA,242,47,70,68,2105,NA,164,39,723,2387,NA,NA
"4659",520202,58,116,252,33,76,62,1151,2529,2636,930,792,2275,5475,1369
"4660",520204,NA,NA,246,14,66,NA,NA,NA,119,2678,930,NA,NA,NA
"4661",520205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4662",520206,39,NA,252,25,47,46,1704,NA,2246,164,450,2324,NA,NA
"4663",520207,25,193,247,31,34,58,622,2131,683,606,1128,530,4624,1459
"4664",520208,NA,NA,239,24,56,36,NA,NA,2623,52,750,2105,NA,NA
"4665",521300,NA,NA,236,26,50,57,NA,NA,1882,1347,2194,1257,NA,NA
"4666",521302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4667",521303,NA,NA,251,NA,72,NA,NA,NA,1478,NA,1934,NA,NA,NA
"4668",521304,NA,NA,241,24,61,NA,NA,NA,1215,1640,2063,NA,NA,NA
"4669",521305,NA,NA,NA,NA,79,NA,NA,NA,NA,NA,2154,NA,NA,NA
