"","Provider.ID","Score.OP_10","Score.OP_11","Score.OP_13","Score.OP_14","Score.OP_8","Score.OP_9"
"6223",111318,-0.739274528086988,-0.354401324689652,NA,NA,NA,-1.06051176332668
"6229",111319,NA,NA,NA,NA,NA,NA
"6235",111320,-0.524318487277422,0.433183304630617,NA,NA,NA,-0.381892505648303
"6241",111323,NA,NA,NA,NA,NA,NA
"6247",111324,-0.231196613446196,-0.320158514719206,NA,NA,NA,-0.481689455306888
"6253",111325,0.462525154621039,NA,NA,NA,NA,NA
"6259",111326,NA,NA,NA,NA,NA,NA
"6265",111327,-0.328903904723272,0.467426114601063,NA,NA,NA,0.276767362098356
"6271",111328,NA,NA,NA,NA,NA,NA
"6277",111329,-0.162801509552243,-0.268794299763536,NA,NA,NA,0.376564311756941
"6283",111330,-0.807669631980941,NA,NA,NA,NA,-1.02059298346325
"6289",111331,NA,NA,NA,NA,NA,NA
"6295",111332,NA,NA,NA,NA,NA,NA
"6301",111333,0.355047134216256,1.04955388409865,NA,-0.903381931541191,NA,0.675955160732695
"6307",111334,NA,NA,NA,NA,NA,NA
"6313",111335,-0.260508800829319,-0.166065869852197,NA,NA,NA,-0.900836643872944
"6319",111336,NA,NA,NA,NA,NA,NA
"6325",113300,NA,NA,NA,NA,NA,NA
"6331",113301,NA,NA,NA,NA,NA,NA
"6337",120001,-0.475464841638885,-0.508493969556662,-0.0428104968885059,0.381328797736429,0.724477867139899,0.0572140728494695
"6343",120002,-0.739274528086988,-0.542736779527108,1.00113782895273,NA,NA,NA
"6349",120004,-0.4950062998943,-0.114701654896527,NA,NA,NA,-0.900836643872944
"6355",120005,2.52414900056733,0.124998014896598,0.404595928472025,-0.689263476661587,NA,NA
"6361",120006,-0.846752548491771,-0.440008349615769,0.454307753512083,NA,NA,1.35457441841107
"6367",120007,0.228027655556058,-0.508493969556662,-1.03704699768968,-0.796322704101389,NA,1.55416831772824
"6373",120011,NA,NA,NA,NA,NA,NA
"6379",120014,-0.582942862043667,-0.474251159586215,-0.0428104968885059,NA,NA,-1.12038993312183
"6385",120019,2.43621243841796,-0.542736779527108,NA,NA,NA,NA
"6391",120022,-0.367986821234102,-0.474251159586215,-0.987335172649625,-0.421615408062083,-0.50153539132933,-0.1423798264677
"6397",120026,-0.113947863913706,-0.354401324689652,0.454307753512083,-0.742793090381488,1.95049112560913,0.137051632576337
"6403",120028,0.21825692642835,0.00514818000003578,-1.1364706477698,NA,NA,1.13502112916218
"6409",121300,NA,NA,NA,-1.4922076824601,NA,-1.24014627271213
"6415",121301,NA,NA,NA,NA,NA,NA
"6421",121302,NA,NA,NA,NA,NA,NA
"6427",121303,NA,NA,NA,NA,NA,NA
"6433",121304,NA,NA,NA,NA,NA,NA
"6439",121305,NA,NA,NA,NA,NA,NA
"6445",121306,NA,NA,NA,NA,NA,NA
"6451",121307,NA,NA,NA,NA,NA,NA
"6457",121308,NA,NA,NA,NA,NA,NA
"6463",123300,NA,NA,NA,NA,NA,NA
"6469",123301,NA,NA,NA,NA,NA,NA
"6475",130002,0.0423838021296149,-0.525615374541885,0.305172278391907,-0.475145021781984,0.29176730532723,-0.322014335853152
"6481",130003,-0.387528279489517,-0.508493969556662,0.056613153191612,NA,0.29176730532723,0.675955160732695
"6487",130006,-0.250738071701611,-0.422886944630545,-0.539928747289095,-0.582204249221786,-0.27075642502924,0.216889192303205
"6493",130007,-0.65133796593762,-0.405765539645322,-0.0925223219285646,-0.956911545261091,NA,-0.102461046604266
"6499",130013,-0.622025778554497,-0.371522729674876,0.553731403592201,NA,NA,-0.86091786400951
"6505",130014,-0.299591717340149,-0.542736779527108,0.00690132815155329,NA,NA,0.176970412439771
"6511",130018,-0.602484320299082,-0.303037109733983,NA,-0.261026566902381,1.27257791210261,-0.920796033804661
"6517",130025,-0.514547758149715,0.090755204926152,-1.3850297729701,NA,NA,NA
"6523",130028,-0.221425884318489,0.142119419881822,0.852002353832555,-0.421615408062083,-0.328451166604263,-0.0425828768091153
"6529",130049,-0.221425884318489,-0.457129754600992,-0.440505097208977,-0.475145021781984,-0.689043301448154,-0.521608235170322
"6535",130063,NA,NA,NA,NA,NA,NA
"6541",130065,-0.778357444597818,-0.542736779527108,NA,NA,0.825443664896188,0.596117601005827
"6547",130066,-0.758815986342403,-0.542736779527108,NA,-1.4922076824601,0.464851530052297,NA
"6553",130067,NA,NA,NA,NA,NA,NA
"6559",131301,NA,NA,NA,NA,NA,NA
"6565",131302,NA,NA,NA,NA,NA,NA
"6571",131303,NA,NA,NA,NA,NA,NA
"6577",131304,NA,NA,NA,NA,NA,NA
"6583",131305,0.110778906023568,0.792732809320305,NA,NA,NA,-0.40185189558002
"6589",131307,NA,NA,NA,NA,NA,NA
"6595",131308,NA,NA,NA,NA,NA,NA
"6601",131309,NA,NA,NA,NA,NA,NA
"6607",131310,NA,NA,NA,NA,NA,NA
"6613",131311,NA,NA,NA,NA,NA,NA
"6619",131312,NA,NA,NA,NA,NA,NA
"6625",131313,NA,NA,NA,NA,NA,-0.541567625102039
"6631",131314,NA,NA,NA,NA,NA,NA
"6637",131315,-0.387528279489517,NA,NA,NA,NA,NA
"6643",131316,NA,NA,NA,NA,NA,NA
"6649",131317,-0.153030780424536,-0.542736779527108,NA,-1.4922076824601,NA,-0.341973725784869
"6655",131318,-0.397299008617224,-0.542736779527108,NA,-1.4922076824601,NA,NA
"6661",131319,NA,NA,NA,NA,NA,NA
"6667",131320,NA,NA,NA,NA,NA,NA
"6673",131321,NA,NA,NA,NA,NA,NA
"6679",131322,NA,NA,NA,NA,NA,NA
"6685",131323,NA,NA,NA,NA,NA,NA
"6691",131324,NA,NA,NA,NA,NA,NA
"6697",131325,NA,NA,NA,NA,NA,NA
"6703",131326,0.0228423438741997,0.193483634837491,NA,NA,-0.905398582354488,1.47433075800137
"6709",131327,NA,NA,NA,NA,NA,NA
"6715",131328,-0.455923383383469,-0.285915704748759,-0.142234146968623,-1.2245596138606,NA,0.655995770800978
"6721",140001,-0.260508800829319,-0.440008349615769,-1.43474159801016,NA,NA,0.176970412439771
"6727",140002,-0.65133796593762,-0.542736779527108,0.504019578552142,0.113680729136925,NA,-0.940755423736378
"6733",140007,-0.485235570766592,-0.422886944630545,1.84623885463373,-0.314556180622282,-1.85736181834236,-0.801039694214359
"6739",140008,-0.221425884318489,-0.320158514719206,-0.788487872489389,NA,-1.35253282956091,-0.481689455306888
"6745",140010,-0.260508800829319,-0.200308679822643,0.454307753512083,-0.314556180622282,-0.285180110422995,-0.661323964692341
"6751",140011,0.413671508982501,1.20364652896566,1.54796790439338,1.13074338981504,-1.30926177337965,-0.521608235170322
"6757",140012,-0.221425884318489,-0.405765539645322,-0.539928747289095,NA,-0.50153539132933,0.31668614196179
"6763",140013,-0.524318487277422,0.313333469734054,-0.390793272168918,NA,1.05622263119628,-0.222217386194568
"6769",140015,-0.709962340703865,-0.542736779527108,-0.937623347609566,0.381328797736429,-0.991940694717023,-0.1423798264677
"6775",140018,-0.328903904723272,-0.285915704748759,-0.539928747289095,NA,NA,-0.86091786400951
"6781",140019,-0.543859945532837,-0.23455148979309,-0.887911522569507,NA,NA,1.67392465731854
"6787",140029,-0.592713591171375,-0.474251159586215,-0.241657797048741,-0.528674635501885,-0.386145908179285,-0.641364574760624
"6793",140030,-0.0944064056582907,-0.422886944630545,1.19998512911297,0.00662150169712307,-1.15060123404833,-0.441770675443454
"6799",140032,-0.240967342573904,0.484547519586287,-1.18618247280986,-0.528674635501885,-0.60250118908562,-0.561527015033756
"6805",140033,NA,NA,NA,NA,NA,NA
"6811",140034,-0.602484320299082,-0.474251159586215,0.752578703752437,1.29133223097474,NA,0.137051632576337
"6817",140040,-0.309362446467856,-0.337279919704429,0.00690132815155329,NA,NA,-0.0226234868773981
"6823",140043,-0.670879424193035,-0.542736779527108,-0.440505097208977,0.00662150169712307,-0.717890672235664,-0.381892505648303
"6829",140046,-0.172572238679951,-0.474251159586215,1.29940877919308,2.46898373281256,NA,-0.0825016566725491
"6835",140048,-0.61225504942679,-0.0804588449260805,-0.539928747289095,-0.796322704101389,NA,-0.0825016566725491
"6841",140049,-0.309362446467856,-0.0804588449260805,0.852002353832555,-0.475145021781984,NA,-0.0226234868773981
"6847",140052,-0.280050259084734,-0.422886944630545,3.13874630567526,NA,NA,-0.501648845238605
"6853",140053,0.0521545312573224,0.0736337999409288,-0.689064222409272,-0.742793090381488,1.07064631659003,0.0172952929860357
"6859",140054,-0.465694112511177,-0.491372564571438,-0.440505097208977,0.43485841145633,-0.213061683454217,0.596117601005827
"6865",140058,-0.387528279489517,-0.388644134660099,-1.78272437329057,1.45192107213444,1.97933849639664,-0.381892505648303
"6871",140059,1.46891025477491,1.28925355389178,NA,NA,NA,-0.381892505648303
"6877",140062,-0.602484320299082,-0.525615374541885,0.653155053672319,-0.368085794342182,0.0609883390271399,-0.282095555989719
"6883",140063,-0.153030780424536,-0.320158514719206,0.901714178872614,-0.0469081120227776,NA,-0.581486404965473
"6889",140064,-0.221425884318489,-0.440008349615769,-0.0925223219285646,-0.903381931541191,0.0609883390271399,-0.621405184828907
"6895",140065,-0.397299008617224,1.28925355389178,0.255460453351848,-0.582204249221786,0.421580473871031,-0.0825016566725491
"6901",140067,-0.153030780424536,-0.508493969556662,0.255460453351848,0.488388025176231,-0.790009099204443,-0.0825016566725491
"6907",140068,3.22764149776227,NA,NA,NA,NA,NA
"6913",140077,0.81427140321851,NA,NA,NA,NA,0.476361261415526
"6919",140080,-0.0553234891474605,-0.0633374399408573,-0.639352397369213,0.00662150169712307,0.118683080602162,-0.162339216399417
"6925",140082,0.433212967237916,-0.440008349615769,0.802290528792496,NA,NA,-0.421811285511737
"6931",140083,-0.670879424193035,NA,NA,NA,NA,1.59408709759167
"6937",140084,-0.426611196000347,-0.491372564571438,-0.539928747289095,0.43485841145633,-0.919822267748244,-0.521608235170322
"6943",140088,-0.387528279489517,-0.508493969556662,1.15027330407291,-0.475145021781984,-1.33810914416716,-0.641364574760624
"6949",140089,4.22425586878844,2.67608735769486,-1.23589429784992,-0.796322704101389,NA,-0.122420436535983
"6955",140091,0.17917400991752,-0.440008349615769,0.354884103431966,-0.84985231782129,0.767748923321166,-0.0625422667408322
"6961",140093,-0.367986821234102,-0.114701654896527,0.056613153191612,0.595447252616032,NA,0.935427229845015
"6967",140095,-0.514547758149715,-0.542736779527108,NA,NA,NA,-0.421811285511737
"6973",140100,4.5564606591305,-0.542736779527108,NA,NA,NA,-0.361933115716586
"6979",140101,0.0619252603850299,-0.457129754600992,0.205748628311789,0.327799184016528,-0.487111705935575,-0.182298606331134
"6985",140103,-0.876064735874893,0.364697684689724,NA,NA,NA,-1.12038993312183
"6991",140110,-0.231196613446196,-0.337279919704429,-0.589640572329154,-1.01044115898099,-0.487111705935575,-0.102461046604266
"6997",140113,-0.739274528086988,-0.320158514719206,1.10056147903285,NA,NA,0.955386619776732
"7003",140114,0.0619252603850299,-0.303037109733983,-0.142234146968623,0.0601511154170239,-0.285180110422995,-0.461730065375171
"7009",140115,-0.211655155190781,-0.148944464866974,NA,1.82662836817375,NA,-0.0625422667408322
"7015",140116,0.0130716147464922,0.00514818000003578,0.553731403592201,0.327799184016528,-0.804432784598199,-0.0625422667408322
"7021",140117,0.237798384683766,-0.388644134660099,-0.0925223219285646,-0.368085794342182,0.306190990720985,-0.102461046604266
"7027",140118,-0.0748649474028757,0.587275949497626,-0.838199697529448,-0.903381931541191,NA,-0.801039694214359
"7033",140119,-0.221425884318489,0.621518759468073,-0.0428104968885059,-0.153967339462579,NA,0.376564311756941
"7039",140120,-0.143260051296828,-0.508493969556662,0.255460453351848,NA,1.57547530537148,1.13502112916218
"7045",140122,0.315964217705426,-0.148944464866974,0.106324978231671,-0.368085794342182,-0.991940694717023,0.356604921825224
"7051",140124,-0.0162405726366303,-0.371522729674876,-1.33531794793004,NA,NA,0.795711500322997
"7057",140125,0.0228423438741997,0.210605039822715,NA,0.756036093775735,2.48416748517809,-0.701242744555775
"7063",140127,1.1953298391991,1.70016727353714,-0.440505097208977,-0.368085794342182,0.392733103083519,-0.60144579489719
"7069",140130,0.677481195430605,-0.354401324689652,0.553731403592201,-0.261026566902381,-1.12175386326082,0.97534600970845
"7075",140133,-0.817440361108648,-0.440008349615769,-2.32955444873122,NA,NA,0.895508449981582
"7081",140135,-0.358216092106394,-0.320158514719206,-0.440505097208977,0.381328797736429,0.0321409682396282,0.995305399640166
"7087",140137,-0.338674633850979,-0.303037109733983,NA,NA,NA,1.1549805190939
"7093",140143,-0.280050259084734,-0.388644134660099,-0.191945972008683,NA,-0.0255537733353942,0.0572140728494695
"7099",140145,-0.221425884318489,-0.0119732249851875,1.69710337951356,NA,2.35435431663429,-0.182298606331134
"7105",140147,1.06831036053891,2.50487330784263,2.54220440519456,NA,NA,-0.182298606331134
"7111",140148,-0.524318487277422,0.090755204926152,-0.0925223219285646,0.970154548655338,-0.530382762116842,-0.461730065375171
"7117",140150,-0.426611196000347,-0.491372564571438,0.653155053672319,-0.582204249221786,NA,-0.322014335853152
"7123",140155,0.804500674090802,3.84034289669004,-0.490216922249036,1.13074338981504,2.22454114809049,0.995305399640166
"7129",140158,-0.582942862043667,-0.542736779527108,-1.08675882272974,0.113680729136925,0.710054181746144,-0.741161524419208
"7135",140160,-0.65133796593762,-0.491372564571438,0.056613153191612,0.595447252616032,1.21488317052759,0.276767362098356
"7141",140161,-0.749045257214695,-0.542736779527108,-0.142234146968623,-0.796322704101389,-0.227485368847973,-0.202257996262851
"7147",140162,-0.133489322169121,-0.457129754600992,-0.341081447128859,-0.368085794342182,-1.07848280707956,-0.202257996262851
"7153",140164,0.120549635151275,1.03243247911343,0.305172278391907,0.863095321215536,NA,-0.641364574760624
"7159",140166,0.267110572066888,0.347576279704501,-0.788487872489389,-0.0469081120227776,0.19080150757094,-0.302054945921435
"7165",140167,2.11377837720361,3.85746430167527,NA,-0.903381931541191,NA,-0.0226234868773981
"7171",140172,0.247569113811473,0.467426114601063,1.10056147903285,-0.100437725742678,-1.17944860483585,-0.541567625102039
"7177",140174,-0.61225504942679,-0.474251159586215,-0.887911522569507,-0.956911545261091,NA,0.276767362098356
"7183",140176,-0.192113696935366,0.124998014896598,0.255460453351848,-0.0469081120227776,-0.934245953141999,-0.182298606331134
"7189",140177,-0.876064735874893,-0.542736779527108,NA,1.61250991329415,NA,-0.561527015033756
"7195",140179,2.1040076480759,-0.200308679822643,-0.589640572329154,-0.528674635501885,-0.0255537733353942,-0.0625422667408322
"7201",140180,0.237798384683766,-0.542736779527108,0.802290528792496,-0.84985231782129,-0.414993278966797,-1.06051176332668
"7207",140181,1.45913952564721,NA,NA,NA,NA,0.0172952929860357
"7213",140182,-0.524318487277422,-0.542736779527108,-0.589640572329154,NA,-0.905398582354488,0.31668614196179
"7219",140184,-0.328903904723272,-0.542736779527108,1.54796790439338,0.970154548655338,NA,-0.421811285511737
"7225",140185,-0.436381925128054,-0.440008349615769,-0.490216922249036,0.488388025176231,-0.155366941879195,-0.581486404965473
"7231",140186,-0.563401403788252,-0.474251159586215,0.60344322863226,-0.796322704101389,-0.184214312666706,-0.202257996262851
"7237",140187,1.08785181879432,1.56319603365535,0.205748628311789,0.809565707495635,NA,0.356604921825224
"7243",140189,-0.367986821234102,-0.542736779527108,0.15603680327173,0.327799184016528,1.12834105816506,-0.681283354624058
"7249",140191,-0.319133175595564,-0.491372564571438,-0.142234146968623,0.541917638896131,0.0609883390271399,-0.40185189558002
"7255",140197,NA,NA,NA,NA,NA,2.65193476397267
"7261",140200,-0.309362446467856,-0.491372564571438,0.354884103431966,-0.742793090381488,-0.342874851998019,-0.122420436535983
"7267",140202,-0.680650153320743,-0.303037109733983,0.802290528792496,-0.153967339462579,-0.660195930660642,-0.701242744555775
"7273",140206,-0.328903904723272,-0.0290946299704107,NA,NA,NA,0.157011022508054
"7279",140208,-0.436381925128054,-0.303037109733983,0.255460453351848,-0.582204249221786,-0.775585413810688,-0.721202134487491
"7285",140209,0.394130050727086,-0.0119732249851875,-0.73877604744933,0.220739956576726,-1.583311795861,0.0572140728494695
"7291",140210,0.521149529387284,3.5150362019708,-0.2913696220888,NA,NA,-0.0825016566725491
"7297",140211,0.609086091536652,0.826975619290752,0.752578703752437,-0.261026566902381,-0.227485368847973,-0.501648845238605
"7303",140213,-0.260508800829319,-0.268794299763536,-0.341081447128859,-0.0469081120227776,0.133106765995918,0.236848582234922
"7309",140217,-0.182342967807658,-0.542736779527108,0.205748628311789,NA,NA,0.256807972166639
"7315",140223,-0.602484320299082,-0.405765539645322,0.702866878712378,0.220739956576726,1.3735437098589,-0.741161524419208
"7321",140224,-0.338674633850979,-0.491372564571438,1.10056147903285,NA,0.681206810958632,-0.361933115716586
"7327",140228,-0.53408921640513,-0.508493969556662,-0.539928747289095,-0.582204249221786,0.176377822177185,0.57615821107411
"7333",140231,-0.143260051296828,-0.422886944630545,0.056613153191612,-0.956911545261091,-1.56888811046725,0.396523701688658
"7339",140233,-0.211655155190781,-0.388644134660099,-0.887911522569507,-0.475145021781984,-0.0544011441229059,-0.501648845238605
"7345",140234,-0.299591717340149,-0.354401324689652,1.6473915544735,-1.2245596138606,-0.631348559873131,0.276767362098356
"7351",140239,0.247569113811473,-0.251672894778313,-0.788487872489389,-0.903381931541191,-0.544806447510597,NA
"7357",140240,-0.749045257214695,-0.371522729674876,-1.33531794793004,NA,NA,-0.242176776126285
"7363",140242,-0.485235570766592,-0.491372564571438,-0.0925223219285646,-0.475145021781984,-0.155366941879195,-0.681283354624058
"7369",140250,-0.680650153320743,-0.320158514719206,-0.788487872489389,0.00662150169712307,1.15718842895257,-0.421811285511737
"7375",140251,0.0130716147464922,-0.474251159586215,-0.639352397369213,NA,0.464851530052297,-0.980674203599812
"7381",140252,-0.426611196000347,-0.525615374541885,0.056613153191612,0.167210342856826,-0.689043301448154,-0.0226234868773981
"7387",140258,-0.260508800829319,-0.23455148979309,0.852002353832555,0.00662150169712307,-0.674619616054398,-0.481689455306888
"7393",140275,-0.504777029022007,-0.251672894778313,-1.03704699768968,-0.84985231782129,NA,-0.0625422667408322
"7399",140276,0.00330088561878468,-0.474251159586215,-0.142234146968623,-0.742793090381488,-1.09290649247331,-0.381892505648303
